best_single_option_policy/episode-length-avg,time-eval,gmm-log-w-mean,epoch,vf-std,discriminator_reward-std,last-path-return,best_single_option_policy/return-std,gmm-log-w-min,vf-avg,gmm-log-sigs-min,discriminator_reward-min,vf-max,best_single_option_policy/return-average,time-total,gmm-log-w-max,discriminator-loss,log_p_z-avg,best_single_option_policy/episode-length-min,kl-surrogate-loss,gmm-log-w-std,gmm-mus-mean,gmm-log-sigs-mean,log_p_z-min,qf-avg,vf-loss,pool-size,qf-min,best_single_option_policy/episode-length-std,best_single_option_policy/return-max,vf-min,policy-reg-loss,gmm-log-sigs-std,time-sample,time-train,episodes,gmm-mus-max,gmm-log-sigs-max,gmm-mus-min,qf-std,log_p_z-max,z-entropy,best_single_option_policy/episode-length-max,log_p_z-std,gmm-mus-std,max-path-return,path-length,discriminator_reward-max,qf-max,bellman-error,discriminator_reward-avg,best_single_option_policy/return-min
1000.0,1.658332172781229,0.27126944,2220,2.2584248,0.18397161,-1.69591703653216,0.0,-6.701272,400.37576,-1.2568464,1.8855846,403.6122,46.626733890677976,158813.34715886135,3.4493856,0.02183305,-3.9119723,1000,0.6318502,0.87359816,0.009698797,-0.3943443,-3.911973,400.53174,0.080855764,1000000,392.17975,0.0,46.626733890677976,391.86008,0.000302452,0.3506732,1.1080742040649056,7.305940973572433,2221,2.708263,0.8021655,-2.0032558,2.2481806,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.57125384,143.1598178728137,1000.0,3.911973,403.93253,0.044987038,3.8901396,46.626733890677976
1000.0,611.7929310025647,0.3007083,2221,3.4745684,0.03078377,-3.503524024278001,0.0,-4.610547,400.1256,-1.5212755,3.571443,406.4752,36.13816555737751,158823.21084946673,4.9301124,0.004436986,-3.9119723,1000,0.077334285,0.810109,-0.004556017,-0.4099548,-3.911973,400.0542,0.066140406,1000000,369.94086,0.0,36.13816555737751,372.09555,0.00033404902,0.33542284,1.020863138139248,6.907928494736552,2222,2.122884,1.2089351,-1.9234459,3.6290174,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6224997,143.1598178728137,1000.0,3.911973,405.94138,0.029887196,3.907536,36.13816555737751
1000.0,1.9665336785838008,0.30226415,2222,2.3782332,0.09908589,-15.752098622021245,0.0,-5.25607,400.81018,-1.7648339,3.1252449,407.01346,36.50314557486854,158833.33464497514,5.0815287,0.020051625,-3.9119723,1000,-0.13365698,0.8723299,-0.0160277,-0.3800939,-3.911973,400.6513,0.10524441,1000000,393.29288,0.0,36.50314557486854,392.34653,0.00031840065,0.33045635,1.1171896532177925,7.435541046783328,2223,3.124787,0.9741829,-2.190367,2.2345345,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.61876625,143.1598178728137,1000.0,3.911973,405.76007,0.04116391,3.891921,36.50314557486854
1000.0,1.6024826020002365,0.2947592,2223,3.4558446,0.3866198,25.007555805057766,0.0,-4.5117173,399.93243,-1.2968119,-0.42206287,406.74268,45.8570628831531,158843.74828484003,3.0182488,0.044538047,-3.9119723,1000,-0.41432363,0.8512661,-0.04608628,-0.40809387,-3.911973,399.69495,0.120665535,1000000,388.25195,0.0,45.8570628831531,387.25287,0.00034181186,0.34455532,1.14766148570925,7.582297911867499,2224,2.1349673,1.036824,-2.4637144,3.251402,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.62947655,143.1598178728137,1000.0,3.911973,406.0613,0.06370578,3.867435,45.8570628831531
1000.0,1.706842957995832,0.29499406,2224,3.4694028,0.15793763,-2.6463534850886727,0.0,-4.2202926,400.4797,-1.1889004,2.753216,406.91495,39.19715587204168,158853.71121655405,2.4723046,0.030552518,-3.9119723,1000,0.020768337,0.85237783,0.017770043,-0.39734614,-3.911973,400.37024,0.14289904,1000000,381.0664,0.0,39.19715587204168,377.98764,0.00030973105,0.32520774,1.1123108621686697,7.430548521690071,2225,2.0014787,0.42290926,-1.7646799,3.1942039,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.59624004,143.1598178728137,1000.0,3.911973,406.17142,0.049451057,3.8814206,39.19715587204168
1000.0,1.4257227210327983,0.3279651,2225,2.3074896,0.14634328,-0.3429381894666126,0.0,-1.884464,400.28998,-1.4754819,2.3785396,405.84592,47.41654672657859,158863.75759154838,2.8592157,0.02009766,-3.9119723,1000,-0.017568056,0.7312587,-0.056563683,-0.43311626,-3.911973,400.16705,0.03620466,1000000,391.1968,0.0,47.41654672657859,391.97662,0.00032497238,0.3359188,1.1044616159051657,7.405092197470367,2226,2.139894,0.88827604,-2.038756,2.383986,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.58848464,143.1598178728137,1000.0,3.911973,405.88354,0.030321185,3.8918753,47.41654672657859
1000.0,1.5691332472488284,0.33826506,2226,3.0260136,0.25130132,23.130382757467697,0.0,-9.543158,400.3669,-1.5962632,1.7422504,406.92157,40.9790276278896,158872.04873507842,3.8834615,0.043315835,-3.9119723,1000,0.3742383,0.8659122,-0.022558063,-0.42619067,-3.911973,400.3697,0.06991073,1000000,389.08905,0.0,40.9790276278896,388.66074,0.0003300228,0.34591255,0.867130677215755,6.12261076644063,2227,2.4455538,0.5127211,-2.7797647,3.0421844,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5985338,143.1598178728137,1000.0,3.911973,406.87216,0.03230426,3.868657,40.9790276278896
1000.0,1.308346288278699,0.3376677,2227,4.0963435,0.28357825,-8.52854507714842,0.0,-5.351657,399.57806,-1.2572855,0.82829046,406.44308,41.89184740054448,158880.3582760729,3.136005,0.04072817,-3.9119723,1000,0.36337435,0.8879836,-0.087552436,-0.4313709,-3.911973,399.65204,0.078004256,1000000,377.9349,0.0,41.89184740054448,376.11697,0.00036770705,0.34819987,0.8539514495059848,6.057382731698453,2228,2.2401657,0.7540272,-2.486131,4.003895,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6484017,143.1598178728137,1000.0,3.911973,406.921,0.0455971,3.8712444,41.89184740054448
1000.0,1.4081818675622344,0.32067004,2228,2.6681752,0.3966305,2.0698205804131926,0.0,-5.0562706,400.61105,-1.5807736,0.6282077,407.311,42.57341085720069,158888.85312546324,5.113178,0.075942904,-3.9119723,1000,-0.41341206,0.81671435,-0.03916365,-0.41026422,-3.911973,400.32343,0.06946613,1000000,389.8913,0.0,42.57341085720069,391.18585,0.00035257812,0.34108216,0.8959918497130275,6.192277830094099,2229,2.6005378,1.1435933,-2.6063957,2.6211596,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6472779,143.1598178728137,1000.0,3.911973,406.2359,0.08127576,3.83603,42.57341085720069
1000.0,1.4177436046302319,0.29626435,2229,2.7235665,0.015645508,13.138621665331177,0.0,-4.506779,400.77322,-1.3298953,3.7716813,405.6369,47.652535809107604,158899.2067706231,4.9281974,0.0032164836,-3.9119723,1000,-0.53608054,0.82600844,-0.062270917,-0.3875972,-3.911973,400.41815,0.114581175,1000000,389.3319,0.0,47.652535809107604,389.70535,0.0003019455,0.32632825,1.1362642059102654,7.426928484812379,2230,2.0513213,0.6607146,-2.196301,2.6624355,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5859108,143.1598178728137,1000.0,3.911973,406.49664,0.040778335,3.9087567,47.652535809107604
1000.0,1.8085494106635451,0.27574047,2230,3.2147272,0.04329945,7.984418410826012,0.0,-3.3881419,400.69562,-1.4043152,3.4348054,408.38232,48.574351392371014,159453.42257918324,3.0218742,0.0059184986,-3.9119723,1000,0.06918403,0.8458963,-0.020619877,-0.3832103,-3.911973,400.6161,0.030751018,1000000,385.7413,0.0,48.574351392371014,385.71246,0.00029274914,0.33929154,1.109108753502369,7.38460279814899,2231,1.8991814,1.0743814,-1.989104,3.2222078,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.56842244,143.1598178728137,1000.0,3.911973,408.50232,0.02374548,3.9060543,48.574351392371014
1000.0,545.7368037169799,0.30328605,2231,3.160432,0.09115877,12.206708858694473,0.0,-4.052819,400.39188,-1.2654881,3.2023365,406.87686,46.04171857071568,159463.79201989248,4.2347207,0.02155254,-3.9119723,1000,-0.52988553,0.8895997,-0.03242767,-0.39433533,-3.911973,400.0666,0.052011084,1000000,387.85733,0.0,46.04171857071568,388.8189,0.0003254546,0.33465368,1.1394956093281507,7.580623349174857,2232,1.7550305,0.89833695,-2.1049764,3.1402557,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.61835605,143.1598178728137,1000.0,3.911973,406.5479,0.01814099,3.8904202,46.04171857071568
1000.0,1.6658357782289386,0.3119111,2232,2.8007054,0.056528144,-11.209831413840961,0.0,-2.9524698,400.0234,-1.3218753,3.2755175,406.87625,43.92436649708192,159474.114426272,3.9506173,0.007223406,-3.9119723,1000,0.60273194,0.7578894,-0.006471362,-0.41045013,-3.911973,400.2027,0.098118916,1000000,390.2893,0.0,43.92436649708192,390.09927,0.00031385582,0.31853676,1.1057814406231046,7.292691981419921,2233,2.186977,0.8745666,-1.820473,2.7745771,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.59810936,143.1598178728137,1000.0,3.911973,406.6763,0.029994844,3.9047494,43.92436649708192
1000.0,1.9402572391554713,0.32566333,2233,2.917383,0.34854454,-3.515928642384312,0.0,-4.8821297,400.79382,-1.3934137,1.1198485,407.6268,48.276617268110755,159484.88909264468,3.6295004,0.06242682,-3.9119723,1000,0.32721826,0.79680055,-0.009948626,-0.39355177,-3.911973,400.85394,0.042111356,1000000,383.80115,0.0,48.276617268110755,383.05676,0.00032284597,0.32770565,1.1445026863366365,7.539988708682358,2234,2.3662465,0.8937612,-2.1167183,2.908071,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6191276,143.1598178728137,1000.0,3.911973,407.47656,0.05863951,3.849546,48.276617268110755
1000.0,2.1227474827319384,0.26055792,2234,2.7547,0.40310016,-3.316405460798525,0.0,-6.7317886,400.5313,-1.3085682,0.5462191,407.0769,47.38244230320999,159494.9179215161,5.1214986,0.07158445,-3.9119723,1000,-0.27298144,0.86966854,0.031544894,-0.40931135,-3.911973,400.28046,0.06423998,1000000,388.08835,0.0,47.38244230320999,388.8768,0.00033560977,0.3208182,1.1158084589987993,7.416390676982701,2235,2.7118897,1.0221987,-1.7424483,2.6989634,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.63226926,143.1598178728137,1000.0,3.911973,406.02084,0.052893803,3.8403883,47.38244230320999
1000.0,1.5016610641032457,0.27929085,2235,2.909064,0.18432474,11.025221426115168,0.0,-7.005938,400.42505,-1.3288454,1.8599157,407.36972,34.947063021898146,159504.71251603682,3.7422504,0.02247005,-3.9119723,1000,-0.29323134,0.9613478,-0.11818631,-0.39506263,-3.911973,400.16776,0.073473215,1000000,391.1765,0.0,34.947063021898146,391.52814,0.0003332242,0.3365769,1.0796187343075871,7.093550492078066,2236,2.5084267,0.98803127,-2.0195951,2.8717084,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6189683,143.1598178728137,1000.0,3.911973,406.80316,0.026120234,3.889503,34.947063021898146
1000.0,1.6362150916829705,0.29974872,2236,2.5914056,0.03119526,32.11900222998665,0.0,-4.1414433,400.71713,-1.2236445,3.6639044,407.4012,31.214755172063665,159515.26749842707,4.350563,0.0063560824,-3.9119723,1000,-0.17133291,0.7966026,-0.029419519,-0.39747602,-3.911973,400.5238,0.02183053,1000000,392.3185,0.0,31.214755172063665,392.59918,0.00029989233,0.3287897,1.127895406447351,7.52977651823312,2237,2.8326135,0.9748177,-1.8712126,2.5936668,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.57691365,143.1598178728137,1000.0,3.911973,407.33994,0.01949068,3.9056168,31.214755172063665
1000.0,1.9157783137634397,0.26922673,2237,2.423356,0.096285954,1.2923745348789577,0.0,-3.21759,401.05066,-1.180865,2.8199663,407.16428,43.525366692453474,159525.88262168784,2.8184037,0.010002904,-3.9119723,1000,0.121941835,0.75389975,-0.09253925,-0.37245855,-3.911973,400.9922,0.038172312,1000000,393.6095,0.0,43.525366692453474,393.2567,0.00029775538,0.32770467,1.1293329503387213,7.468300043605268,2238,1.9722059,0.76253146,-2.2855778,2.4513886,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5838078,143.1598178728137,1000.0,3.911973,407.11804,0.016938489,3.90197,43.525366692453474
1000.0,2.0500264912843704,0.28710002,2238,3.2413926,0.22022818,1.4426975712309362,0.0,-3.560356,400.50848,-1.4140036,1.4110715,408.0487,40.83446135095221,159536.1847114684,2.0644343,0.021767758,-3.9119723,1000,-0.48118863,0.71715933,-0.09506856,-0.4176056,-3.911973,400.17014,0.07036543,1000000,381.6314,0.0,40.83446135095221,382.49637,0.00032906779,0.32802036,1.110086620785296,7.4215906001627445,2239,1.8555584,0.69277453,-2.4320292,3.2445166,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6058925,143.1598178728137,1000.0,3.911973,406.50964,0.039096467,3.8902051,40.83446135095221
1000.0,1.7964595714583993,0.3206787,2239,3.8518279,0.45163366,2.1363640376241295,0.0,-3.57865,399.87158,-1.4488854,-0.22130585,405.409,49.84840217808342,159546.31768758036,5.6775217,0.06126498,-3.9119723,1000,0.7502816,0.91935056,-0.15144256,-0.4065525,-3.911973,400.10236,0.10509762,1000000,373.9168,0.0,49.84840217808342,373.5328,0.00033428468,0.33385894,1.1137553583830595,7.4132057232782245,2240,2.191094,0.8285347,-2.8177812,3.7984908,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6073613,143.1598178728137,1000.0,3.911973,406.1936,0.12694395,3.850708,49.84840217808342
1000.0,1.6401152657344937,0.3306871,2240,2.9737236,0.15050973,-0.20182029364425724,0.0,-4.0178013,400.29413,-1.391649,2.774795,406.67386,22.62551508524767,160063.68578621186,4.8613424,0.032779306,-3.9119723,1000,-0.50736773,0.9033924,-0.05227173,-0.42267936,-3.911973,399.9233,0.051979944,1000000,387.34573,0.0,22.62551508524767,387.94382,0.00035287047,0.34044084,1.1243309592828155,7.449828843586147,2241,2.5768898,1.0229784,-2.460171,3.022204,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.63910156,143.1598178728137,1000.0,3.911973,406.41287,0.1516965,3.8791938,22.62551508524767
1000.0,508.7980473851785,0.31904218,2241,2.8207827,0.10827437,8.993415249434282,0.0,-3.2617164,400.78638,-1.1665919,2.6937459,407.4085,23.65616679105249,160072.7811422767,3.635838,0.0121807065,-3.9119723,1000,-0.57584405,0.82759166,-0.0986639,-0.40533918,-3.911973,400.3916,0.06843798,1000000,391.33783,0.0,23.65616679105249,391.77957,0.00033368389,0.33302307,0.9420255925506353,6.594331913627684,2242,1.6800483,0.58549154,-2.8099067,2.8626204,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6184083,143.1598178728137,1000.0,3.911973,406.9356,0.034397412,3.8997922,23.65616679105249
1000.0,1.588913426734507,0.34038258,2242,3.0430515,0.14365166,2.4466715926911506,0.0,-7.211019,400.87158,-1.3319634,2.3138628,408.0521,24.784684646445548,160081.8033342678,2.8797112,0.019074863,-3.9119723,1000,-0.35706797,0.828865,-0.066929474,-0.4201097,-3.911973,400.587,0.057832405,1000000,390.39856,0.0,24.784684646445548,389.9647,0.00033511734,0.33158973,0.9775986354798079,6.6992677273228765,2243,2.517986,0.44060487,-2.2500463,2.952044,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.61588246,143.1598178728137,1000.0,3.911973,407.50327,0.020540351,3.892898,24.784684646445548
1000.0,1.3765808185562491,0.35249248,2243,3.634997,0.5024146,-13.626442219279204,0.0,-4.0778813,400.55872,-1.4876796,-0.60506153,407.935,27.962179937088333,160090.58233616687,4.6845136,0.09058956,-3.9119723,1000,0.07279144,0.94353104,-0.122450076,-0.39867762,-3.911973,400.42194,0.105299816,1000000,387.28226,0.0,27.962179937088333,386.04996,0.0004014391,0.33921677,0.9042298784479499,6.44905723258853,2244,2.2139816,0.8308559,-4.177241,3.5677707,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.7168488,143.1598178728137,1000.0,3.911973,406.67285,0.0720429,3.8213832,27.962179937088333
1000.0,1.43807484023273,0.34489903,2244,2.8344703,0.1563598,-15.840953438693559,0.0,-3.715919,400.86493,-1.4136047,2.6265218,410.92767,20.281706489057736,160099.22690402623,3.8569317,0.02511514,-3.9119723,1000,0.32373744,0.84228545,-0.123030216,-0.4492667,-3.911973,400.9186,0.08133517,1000000,392.54962,0.0,20.281706489057736,393.12048,0.00038327003,0.32892033,0.897039569914341,6.235732955858111,2245,2.4232051,0.6625394,-3.129288,2.9258015,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.66436017,143.1598178728137,1000.0,3.911973,411.48358,0.039859865,3.886858,20.281706489057736
1000.0,1.536301426589489,0.3289736,2245,3.3584569,0.71414924,6.162358687615753,0.0,-6.278053,400.5172,-1.7644174,-3.1830368,410.78824,23.674515020869165,160108.20844725333,4.2286234,0.102226004,-3.9119723,1000,0.65238094,0.981057,-0.079755515,-0.418402,-3.911973,400.7185,0.092525974,1000000,385.80725,0.0,23.674515020869165,385.52606,0.00038197142,0.3492941,0.9672342007979751,6.594809385947883,2246,2.3465538,0.8766799,-2.5362642,3.324041,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.67861277,143.1598178728137,1000.0,3.911973,411.1055,0.15991266,3.8097467,23.674515020869165
1000.0,1.4447793187573552,0.28620958,2246,3.6588874,0.20046195,-13.878164177666799,0.0,-4.035474,400.04523,-1.2098205,2.1915095,412.2391,32.01916386259053,160118.03566006012,2.523234,0.030727696,-3.9119723,1000,0.9206167,0.77539223,-0.092711866,-0.4256438,-3.911973,400.31833,0.14738855,1000000,384.10242,0.0,32.01916386259053,385.16895,0.00032985804,0.32766026,1.0845332238823175,7.366814175620675,2247,1.9868212,0.5212336,-2.0277698,3.7738657,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.60215163,143.1598178728137,1000.0,3.911973,411.29672,0.05755689,3.8812451,32.01916386259053
1000.0,1.389796287752688,0.34565595,2247,3.232567,0.52005756,-12.083479391090052,0.0,-3.0409033,400.8539,-1.3111453,-1.4222984,414.2384,30.596768674966206,160126.21592788585,3.7980967,0.07548708,-3.9119723,1000,-0.11659728,0.86187345,-0.06526351,-0.4222894,-3.911973,400.66608,0.055466868,1000000,387.94702,0.0,30.596768674966206,388.06763,0.00036867562,0.34360042,0.8344576749950647,5.978485736064613,2248,2.6795049,0.504444,-3.009005,3.2047262,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.66083455,143.1598178728137,1000.0,3.911973,413.0832,0.05689194,3.8364859,30.596768674966206
1000.0,1.3993161581456661,0.32397634,2248,3.166883,0.31693467,-19.142572929578165,0.0,-5.6043735,400.627,-1.4705982,1.2556088,413.31598,26.238855905691747,160135.59616897814,2.1982236,0.04973983,-3.9119723,1000,-0.26310602,0.72616404,-0.05864359,-0.39926758,-3.911973,400.4045,0.038303547,1000000,392.02573,0.0,26.238855905691747,392.09894,0.00031094567,0.32148415,1.0190383745357394,6.823564784601331,2249,2.2291465,0.5134844,-2.2901459,3.114777,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.59639376,143.1598178728137,1000.0,3.911973,412.51077,0.055000562,3.862233,26.238855905691747
1000.0,1.5604277038946748,0.28765404,2249,3.4512646,0.14039476,7.2172728123492895,0.0,-3.5617406,401.19745,-1.3260932,2.3255534,412.95844,17.627560677828644,160144.9372738935,3.0797727,0.01507681,-3.9119723,1000,-0.31908986,0.81183887,-0.09196711,-0.3999263,-3.911973,400.91138,0.08037447,1000000,378.89755,0.0,17.627560677828644,380.1355,0.00031350882,0.33154133,1.0059447176754475,6.917615273967385,2250,2.256849,0.88229454,-2.0369232,3.4800982,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5905073,143.1598178728137,1000.0,3.911973,412.22107,0.046957254,3.8968964,17.627560677828644
1000.0,1.4483754290267825,0.31496003,2250,2.6751564,0.10450498,0.5868296771127546,0.0,-3.7035127,400.86176,-1.4608173,2.978516,412.37857,-11.328433786834719,160684.12281786744,3.114489,0.020055555,-3.9119723,1000,0.3462305,0.7181754,-0.014177216,-0.39729702,-3.911973,400.89972,0.1961157,1000000,392.9318,0.0,-11.328433786834719,391.32938,0.00032198997,0.3320172,0.9022842831909657,6.473471432924271,2251,1.7983956,0.4160063,-2.4590394,2.526278,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6129426,143.1598178728137,1000.0,3.911973,413.29404,0.06645424,3.8919172,-11.328433786834719
1000.0,531.8218505140394,0.31492984,2251,3.284113,0.21550749,-0.17688535019188933,0.0,-4.1237974,400.56982,-1.4719437,1.6916301,407.92886,9.292178869471801,160692.9964526575,6.4972773,0.035645083,-3.9119723,1000,-0.26976877,0.96510226,-0.09641636,-0.41710734,-3.911973,400.30185,0.034126718,1000000,379.00024,0.0,9.292178869471801,379.4051,0.00032911502,0.3368143,0.9362594671547413,6.468255112878978,2252,2.542666,0.8276012,-2.994422,3.2564495,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6012583,143.1598178728137,1000.0,3.911973,407.5057,0.023461154,3.876328,9.292178869471801
1000.0,1.4848779495805502,0.33985016,2252,3.5690887,0.1361216,-17.83411217527914,0.0,-8.192201,400.35938,-1.3399494,3.0868506,411.31067,12.764957046167424,160702.20549547859,3.5915146,0.032791354,-3.9119723,1000,0.8526199,0.85908425,-0.13100047,-0.39347976,-3.911973,400.6393,0.13445958,1000000,374.965,0.0,12.764957046167424,375.30417,0.00032177725,0.32160738,1.0070433793589473,6.802634110674262,2253,2.8905916,0.5210691,-2.590551,3.650449,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.60674185,143.1598178728137,1000.0,3.911973,411.56808,0.039541766,3.8791814,12.764957046167424
1000.0,1.4346181293949485,0.36306274,2253,3.2348928,0.31569436,10.001409793070279,0.0,-4.315421,400.23724,-1.624021,0.44575858,407.1669,6.0706905932649775,160710.9080098644,3.6379619,0.03863483,-3.9119723,1000,0.72785723,0.8809954,-0.09403069,-0.39889264,-3.911973,400.50516,0.22849599,1000000,382.2683,0.0,6.0706905932649775,381.25095,0.0003328505,0.31882218,0.9408042589202523,6.2290408331900835,2254,2.5665648,0.63566977,-3.1748323,2.9656951,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.62936187,143.1598178728137,1000.0,3.911973,406.77448,0.08519463,3.873338,6.0706905932649775
1000.0,1.5406474526971579,0.334464,2254,3.3638184,0.5741695,-9.451784756201205,0.0,-5.5737505,400.9108,-1.5524919,-0.78690577,409.867,20.33382768104586,160719.3408802729,4.1905403,0.0945915,-3.9119723,1000,-0.069758125,0.9641255,-0.08625766,-0.4022939,-3.911973,400.75385,0.053168446,1000000,386.10776,0.0,20.33382768104586,385.60406,0.0003685749,0.33931684,0.9430057108402252,6.246601189486682,2255,2.520174,0.92278415,-2.7860575,3.3146596,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6728545,143.1598178728137,1000.0,3.911973,410.01343,0.04355722,3.8173814,20.33382768104586
1000.0,1.251900177448988,0.31292558,2255,3.2424393,0.24781315,-5.603232910518732,0.0,-5.17342,400.13467,-1.5707278,1.942076,407.04837,19.71630363302294,160728.16395154782,5.477988,0.061373822,-3.9119723,1000,0.15578757,1.061331,-0.03999348,-0.39571583,-3.911973,400.05695,0.05629292,1000000,388.07535,0.0,19.71630363302294,387.99832,0.00034355297,0.3461677,0.9821238294243813,6.545770129188895,2256,2.69471,0.9143104,-2.4577904,3.2147148,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.63959616,143.1598178728137,1000.0,3.911973,406.5695,0.028439555,3.850599,19.71630363302294
1000.0,1.3055431237444282,0.32964343,2256,2.8912065,0.07186696,8.547910418142878,0.0,-4.757018,401.17197,-1.295648,3.2810352,409.25995,-11.619298226293479,160737.87551535014,4.057529,0.012053347,-3.9119723,1000,-0.23259301,0.8997411,-0.053909898,-0.38782835,-3.911973,400.9657,0.035540298,1000000,391.73956,0.0,-11.619298226293479,392.10828,0.00033449312,0.34778255,1.0510878507047892,6.918670530430973,2257,2.0554967,0.8897979,-2.344359,2.8778887,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.62826455,143.1598178728137,1000.0,3.911973,408.98102,0.015373407,3.8999195,-11.619298226293479
1000.0,1.7754217674955726,0.30201173,2257,2.2961404,0.03861762,-5.4033343068529645,0.0,-5.7482715,400.98608,-1.4031582,3.490201,408.59912,11.156926559286983,160746.75374585483,3.5287197,0.005150856,-3.9119723,1000,-0.41603464,0.78563684,-0.048691228,-0.3983562,-3.911973,400.7011,0.09636772,1000000,392.59647,0.0,11.156926559286983,393.54102,0.000314856,0.3286497,0.9449484311044216,6.318733621388674,2258,2.8482516,0.5443181,-1.7889936,2.3040783,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.6005355,143.1598178728137,1000.0,3.911973,408.58115,0.042339347,3.9068217,11.156926559286983
1000.0,1.6475660968571901,0.3150665,2258,3.2772605,0.03097957,7.221875768351098,0.0,-4.552438,400.69928,-1.2538114,3.675986,406.63995,-7.391497997231168,160755.96629731916,3.790016,0.006206952,-3.9119723,1000,-0.7291609,0.7702677,-0.042973094,-0.4091007,-3.911973,400.3083,0.08560868,1000000,386.24728,0.0,-7.391497997231168,386.48193,0.00030936726,0.33205613,1.060095563530922,6.953961723484099,2259,1.7876858,0.91055083,-1.6438327,3.2489505,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.5824631,143.1598178728137,1000.0,3.911973,406.4595,0.03781414,3.9057658,-7.391497997231168
1000.0,1.1984899314120412,0.3364583,2259,2.5894682,0.03845741,11.744473994167429,0.0,-2.0767357,400.75922,-1.53781,3.598325,406.52063,-10.955919683633718,160764.78283431288,2.5772717,0.008475203,-3.9119723,1000,0.25672424,0.74348754,-0.06759103,-0.43352807,-3.911973,400.76123,0.05080034,1000000,393.1145,0.0,-10.955919683633718,392.57324,0.00034819698,0.33852518,0.9944179784506559,6.53741308953613,2260,2.3223867,0.49123242,-2.0870628,2.5816731,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.62392265,143.1598178728137,1000.0,3.911973,407.24225,0.020421188,3.9034977,-10.955919683633718
1000.0,1.3267620522528887,0.3477181,2260,3.1670663,0.05309922,-6.399313274294164,0.0,-3.7719462,399.99805,-1.3218025,3.3196614,407.1361,47.32103417784307,161312.12799122836,3.439513,0.00612469,-3.9119723,1000,0.59139764,0.81376594,-0.05538562,-0.40311745,-3.911973,400.17307,0.09098067,1000000,387.02985,0.0,47.32103417784307,385.73788,0.0003113049,0.33895203,0.9921488212421536,6.462503197602928,2261,1.6161909,0.96454674,-2.122848,3.020158,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.58493596,143.1598178728137,1000.0,3.911973,408.06964,0.02773919,3.905848,47.32103417784307
1000.0,539.8954233722761,0.32954705,2261,3.3795886,0.24258631,5.581681264253087,0.0,-5.1116624,400.32922,-1.349419,1.1643133,407.5866,45.57533951419956,161321.3383078454,3.974419,0.025341392,-3.9119723,1000,0.2679981,0.73815703,-0.0804802,-0.3960755,-3.911973,400.31403,0.035870485,1000000,379.10333,0.0,45.57533951419956,380.2829,0.00031118921,0.3289569,0.9944376572966576,6.596481499262154,2262,2.2094162,0.40055823,-2.3990808,3.4146566,-3.911973,3.9120230054281455,1000,7.1525574e-07,0.59229463,143.1598178728137,1000.0,3.911973,407.52765,0.015186784,3.8866315,45.57533951419956
