vf-max,best_single_option_policy/return-average,vf-avg,discriminator_reward-min,gmm-log-sigs-mean,kl-surrogate-loss,discriminator_reward-max,gmm-log-w-std,qf-avg,episodes,max-path-return,qf-min,policy-reg-loss,best_single_option_policy/return-std,epoch,best_single_option_policy/return-min,best_single_option_policy/episode-length-min,discriminator-loss,gmm-log-w-min,gmm-mus-mean,qf-std,log_p_z-std,time-sample,gmm-log-w-mean,gmm-log-w-max,vf-min,gmm-mus-std,z-entropy,best_single_option_policy/return-max,last-path-return,vf-std,vf-loss,discriminator_reward-std,time-train,discriminator_reward-avg,log_p_z-max,best_single_option_policy/episode-length-avg,time-eval,log_p_z-min,pool-size,log_p_z-avg,bellman-error,gmm-mus-min,gmm-mus-max,qf-max,best_single_option_policy/episode-length-max,gmm-log-sigs-std,time-total,best_single_option_policy/episode-length-std,gmm-log-sigs-max,path-length,gmm-log-sigs-min
1757.095,18.435507094601526,1643.533,-2.7766547,-0.14868435,-1.2919327,3.9088178,0.31384706,1629.709,1425,48.89228976889753,1502.5424,7.70267e-05,0.0,1424,18.435507094601526,1000,1.1600611,-0.394337,0.0012056418,41.59129,7.1525574e-07,0.8688261844217777,0.16771314,0.7887701,1514.309,0.19485345,3.9120230054281455,18.435507094601526,7.229939727750007,42.002327,1.231437,1.1832403,6.127507467754185,2.7519119,-3.911973,1000.0,1.3124744482338428,-3.911973,1000000,-3.9119723,1.1124487,-0.65344846,0.4937764,1742.135,1000,0.30655676,89129.77705959696,0.0,0.33732754,1000.0,-0.7203009
1739.8668,19.440744872021746,1645.5677,-1.5567594,-0.14506732,-0.8958726,3.9001358,0.31714934,1631.6855,1426,48.89228976889753,1479.5562,7.584957e-05,0.0,1425,19.440744872021746,1000,1.0615853,-0.4043848,0.0037710746,45.549896,7.1525574e-07,0.8138179052621126,0.16312142,0.7237266,1498.0333,0.19083221,3.9120230054281455,19.440744872021746,-13.705880832050383,45.6044,1.6039038,0.9490947,5.801099792122841,2.8503876,-3.911973,1000.0,1.4640069911256433,-3.911973,1000000,-3.9119723,1.1896279,-0.6277195,0.5963616,1727.4253,1000,0.3069584,89137.9915918652,0.0,0.37319136,1000.0,-0.74404544
1738.1321,24.525732117710554,1625.6083,-2.8175015,-0.15078223,4.27632,3.9086194,0.3232045,1613.0115,1427,48.89228976889753,1519.8337,7.6111486e-05,0.0,1426,24.525732117710554,1000,1.2513855,-0.389682,0.017610447,42.423203,7.1525574e-07,0.8598289666697383,0.17677593,0.7253715,1528.62,0.19006652,3.9120230054281455,24.525732117710554,4.050537224248566,41.937317,2.773769,1.0710025,6.072029358707368,2.6605875,-3.911973,1000.0,1.6123904958367348,-3.911973,1000000,-3.9119723,1.2128382,-0.60027474,0.8009323,1727.2426,1000,0.30504468,89146.40032598935,0.0,0.33640867,1000.0,-0.80152446
1753.1196,19.540742994494373,1632.0647,-1.7777734,-0.14728636,-2.6492736,3.9118226,0.33136588,1617.0884,1428,48.89228976889753,1472.4723,7.893779e-05,0.0,1427,19.540742994494373,1000,1.3255792,-0.35905588,-0.00179523,47.602554,7.1525574e-07,0.8324960833415389,0.17748843,0.99363726,1484.1108,0.20290315,3.9120230054281455,19.540742994494373,1.0926838939484143,47.993378,1.9196033,1.1178073,5.743970466777682,2.5863938,-3.911973,1000.0,1.4988670526072383,-3.911973,1000000,-3.9119723,1.3953278,-0.51049864,0.5680817,1739.2008,1000,0.3082359,89154.49594586622,0.0,0.35676903,1000.0,-0.69339085
1778.576,24.454889039773498,1637.565,-0.039387226,-0.1416449,0.014924429,3.896938,0.3266466,1623.7576,1429,48.89228976889753,1517.1561,7.3836454e-05,0.0,1428,24.454889039773498,1000,1.1295803,-0.43539304,-0.010598313,43.611977,7.1525574e-07,0.8326757941395044,0.16738585,0.7290906,1531.6484,0.18347153,3.9120230054281455,24.454889039773498,-0.7951858503601121,43.563248,2.2540293,0.8869856,5.69081380404532,2.7823925,-3.911973,1000.0,1.5346207423135638,-3.911973,1000000,-3.9119723,0.91559684,-0.5373602,0.5206503,1762.317,1000,0.30632582,89162.49999159295,0.0,0.36062372,1000.0,-0.74146116
1755.4879,22.150946613932753,1636.1174,-2.3033996,-0.150475,2.1513646,3.901944,0.3212114,1623.3557,1430,48.89228976889753,1453.9648,7.7864046e-05,0.0,1429,22.150946613932753,1000,1.2152859,-0.38927096,-0.007534495,47.952694,7.1525574e-07,0.8141267439350486,0.17677358,0.82598037,1469.5679,0.1959864,3.9120230054281455,22.150946613932753,-7.95188672505654,47.87132,1.9964985,1.2284493,5.787413093261421,2.696687,-3.911973,1000.0,1.4808725928887725,-3.911973,1000000,-3.9119723,1.8637019,-0.57145184,0.86000156,1740.9816,1000,0.3076003,89170.55214180611,0.0,0.34707418,1000.0,-0.8331973
1736.4978,19.23350682564478,1639.198,0.021315336,-0.14514363,-2.727046,3.8869789,0.33450365,1624.031,1431,48.89228976889753,1517.0444,7.369264e-05,0.0,1430,19.23350682564478,1000,1.0984325,-0.41633174,-0.02559416,43.40938,7.1525574e-07,0.801077644340694,0.15749417,0.8939339,1531.9358,0.18042132,3.9120230054281455,19.23350682564478,-1.608236090460126,43.141098,2.4175043,0.83829385,5.677729757502675,2.8135405,-3.911973,1000.0,1.4793038219213486,-3.911973,1000000,-3.9119723,1.0851885,-0.6410383,0.65248257,1722.9805,1000,0.30514207,89666.4139982257,0.0,0.34064728,1000.0,-0.7217673
1780.5868,16.324514700371765,1640.3821,-2.6291971,-0.15040639,3.3973837,3.911973,0.3151673,1629.0387,1432,48.89228976889753,1505.123,7.839686e-05,0.0,1431,16.324514700371765,1000,1.2340822,-0.33408278,-0.009042403,43.841164,7.1525574e-07,0.8491874570026994,0.16956994,0.7959943,1518.9266,0.19941083,3.9120230054281455,16.324514700371765,-1.6924175185553858,43.64048,3.3005269,1.2542559,5.99079261906445,2.6778908,-3.911973,1000.0,489.384573655203,-3.911973,1000000,-3.9119723,1.4458507,-0.7404644,0.5588558,1772.7146,1000,0.30712402,89674.65349753946,0.0,0.34213543,1000.0,-0.7481921
1774.3392,19.767044877531443,1637.5278,-1.8957462,-0.15002728,-0.092493266,3.9119253,0.31422246,1623.6436,1433,48.89228976889753,1483.4255,7.6349635e-05,0.0,1432,19.767044877531443,1000,1.2773422,-0.36116934,-0.019212803,44.945625,7.1525574e-07,0.8423794647678733,0.17437318,0.9454875,1496.7687,0.1882292,3.9120230054281455,19.767044877531443,24.896217041181263,44.983242,1.497624,1.1392264,5.908709515817463,2.6346307,-3.911973,1000.0,1.4195484761148691,-3.911973,1000000,-3.9119723,0.9778311,-0.61080873,0.5313153,1754.519,1000,0.30723235,89682.82950009871,0.0,0.34050828,1000.0,-0.74013656
1773.3964,17.73353576529994,1637.7771,-2.1521792,-0.1470111,-3.0096102,3.911661,0.31906128,1622.8552,1434,48.89228976889753,1478.0182,7.4134914e-05,0.0,1433,17.73353576529994,1000,1.1308548,-0.352079,-0.005298819,47.713707,7.1525574e-07,0.8256769804283977,0.17781866,0.9554392,1509.0088,0.18392348,3.9120230054281455,17.73353576529994,-9.709047454960572,47.17442,2.6375947,1.0576411,5.828472337685525,2.7811184,-3.911973,1000.0,1.431221153587103,-3.911973,1000000,-3.9119723,1.2596364,-0.58542055,0.50251526,1758.323,1000,0.3046336,89691.03185489122,0.0,0.34569645,1000.0,-0.7020428
1847.5334,19.347912393122918,1637.9181,-2.5843596,-0.14641127,-4.9519773,3.911973,0.32377914,1622.4788,1435,48.89228976889753,1500.2455,7.558394e-05,0.0,1434,19.347912393122918,1000,1.2186542,-0.38634723,0.011878308,50.279358,7.1525574e-07,0.8363746209070086,0.1679621,0.755162,1508.226,0.18538964,3.9120230054281455,19.347912393122918,17.515267007113824,49.924862,4.6871867,1.1742758,5.914652885869145,2.6933188,-3.911973,1000.0,1.564829433336854,-3.911973,1000000,-3.9119723,1.9431139,-0.6789329,0.6923949,1836.5759,1000,0.30857933,89699.4607370235,0.0,0.38862303,1000.0,-0.76658225
1777.0646,24.138756977520472,1635.2527,-1.6129656,-0.14408809,2.4768982,3.9094837,0.32148936,1622.7395,1436,48.89228976889753,1474.0421,7.257909e-05,0.0,1435,24.138756977520472,1000,1.3297114,-0.38728723,-0.018633664,50.002804,7.1525574e-07,0.8335243435576558,0.16715235,0.6550124,1491.2587,0.17340246,3.9120230054281455,24.138756977520472,-15.006907543069106,49.87363,5.2620635,1.1288937,5.869541520252824,2.5822616,-3.911973,1000.0,1.697470610961318,-3.911973,1000000,-3.9119723,1.3637154,-0.65793955,0.49527925,1764.8329,1000,0.3065635,89707.59341235645,0.0,0.35128933,1000.0,-0.82769763
1755.0009,24.039951979947904,1638.6042,-3.656499,-0.15232003,-0.22683412,3.9107168,0.3202726,1625.125,1437,48.89228976889753,1491.0297,8.084519e-05,0.0,1436,24.039951979947904,1000,1.2353823,-0.4028572,0.00095939543,42.50457,7.1525574e-07,0.8557033389806747,0.17515081,0.72984564,1507.7262,0.20382234,3.9120230054281455,24.039951979947904,16.35712190579068,42.48945,2.0241337,1.2233171,6.001903454773128,2.676591,-3.911973,1000.0,1.4473031610250473,-3.911973,1000000,-3.9119723,1.0034888,-0.70078653,0.69662225,1741.3104,1000,0.31135908,89716.10140485503,0.0,0.39290506,1000.0,-0.7919565
1736.1787,20.9593106225035,1634.808,-0.90907717,-0.14914328,0.25746042,3.9115005,0.3207323,1621.6125,1438,48.89228976889753,1512.6367,7.7416276e-05,0.0,1437,20.9593106225035,1000,1.1713958,-0.39101568,-0.027459677,39.226093,7.1525574e-07,0.8314879015088081,0.17169785,0.69852144,1525.7574,0.19265701,3.9120230054281455,20.9593106225035,-3.63511690532786,38.596363,1.4727275,0.8893189,5.881521193310618,2.7405772,-3.911973,1000.0,1.6644886070862412,-3.911973,1000000,-3.9119723,1.4756622,-0.6526837,0.5787418,1721.9219,1000,0.30776307,89724.33201690856,0.0,0.36225703,1000.0,-0.7729504
1742.3768,25.37329468446858,1636.9021,-1.9393063,-0.1431345,-6.787881,3.8917174,0.32423368,1620.9307,1439,48.89228976889753,1496.522,7.376059e-05,0.0,1438,25.37329468446858,1000,1.1386234,-0.36921617,-0.00045212684,45.826088,7.1525574e-07,0.871297842822969,0.17053363,1.0092989,1513.0801,0.18650392,3.9120230054281455,25.37329468446858,20.997674903161744,46.001263,5.3006134,1.0435069,6.148367821238935,2.7733498,-3.911973,1000.0,1.5309774866327643,-3.911973,1000000,-3.9119723,1.2292624,-0.6753251,0.67840374,1723.9609,1000,0.30372646,89732.89369636402,0.0,0.34174323,1000.0,-0.77026594
1731.1593,25.887256825831102,1639.7412,-0.7768202,-0.1508956,-2.614937,3.8958266,0.32267734,1625.0452,1440,48.89228976889753,1474.7444,7.9062e-05,0.0,1439,25.887256825831102,1000,1.246331,-0.34030527,-0.019552136,47.97678,7.1525574e-07,0.8539800308644772,0.18991393,0.74603975,1491.8243,0.20040712,3.9120230054281455,25.887256825831102,26.175149217511652,47.373215,2.5312164,1.1018119,5.99498216342181,2.6656418,-3.911973,1000.0,1.559237789362669,-3.911973,1000000,-3.9119723,1.1187913,-0.733193,0.5480318,1720.5,1000,0.307911,89741.08413324226,0.0,0.36508283,1000.0,-0.85835123
1768.496,22.783910095934672,1638.4591,-2.1973472,-0.14975265,1.9346517,3.9115741,0.321035,1625.5625,1441,48.89228976889753,1446.6279,7.467848e-05,0.0,1440,22.783910095934672,1000,1.1584963,-0.3616575,0.0147624845,47.960846,7.1525574e-07,0.804929057136178,0.17775984,0.68505657,1460.9911,0.18066879,3.9120230054281455,22.783910095934672,22.158997881031095,47.96649,1.6471314,1.1188376,5.717618725262582,2.7534766,-3.911973,1000.0,1.3593043694272637,-3.911973,1000000,-3.9119723,1.2466017,-0.6370805,0.61914086,1753.9042,1000,0.30671152,90245.75186089054,0.0,0.34518304,1000.0,-0.7450563
1798.3947,22.29960747870834,1631.3574,-1.8596168,-0.14517611,3.8951197,3.911937,0.3221332,1619.2734,1442,48.89228976889753,1479.3737,7.440704e-05,0.0,1441,22.29960747870834,1000,1.2056198,-0.4473819,0.007949955,48.091957,7.1525574e-07,0.85183728300035,0.17525512,0.8491602,1489.0809,0.18791859,3.9120230054281455,22.29960747870834,-2.1758601639603246,48.208607,4.4050245,1.1131643,6.110360350459814,2.7063532,-3.911973,1000.0,498.15762024279684,-3.911973,1000000,-3.9119723,1.4957155,-0.662952,0.6345849,1784.6974,1000,0.30391014,90254.21710852627,0.0,0.3474595,1000.0,-0.7736915
1768.851,21.57488246168822,1635.5979,-1.4730716,-0.13995989,4.0329995,3.9119723,0.34736022,1624.1201,1443,48.89228976889753,1469.6017,7.437996e-05,0.0,1442,21.57488246168822,1000,1.2711949,-0.38491568,-0.015368174,52.824623,7.1525574e-07,0.8295786008238792,0.16735494,1.2036269,1478.9841,0.18439049,3.9120230054281455,21.57488246168822,2.2335846796778003,52.347137,2.4099183,1.0954597,5.878276785835624,2.640778,-3.911973,1000.0,1.519042712636292,-3.911973,1000000,-3.9119723,1.3822947,-0.49999815,0.49862894,1761.0323,1000,0.3081154,90262.24036808219,0.0,0.352263,1000.0,-0.6923708
1733.5345,14.929618722253899,1628.9033,-2.4279294,-0.14614376,4.0114126,3.9081023,0.32389545,1617.1245,1444,48.89228976889753,1472.9897,7.656199e-05,0.0,1443,14.929618722253899,1000,1.3153279,-0.4049182,-0.008628571,47.129517,7.1525574e-07,0.8233248870819807,0.18208589,0.8956317,1489.3687,0.1983553,3.9120230054281455,14.929618722253899,16.330143464173435,47.51905,3.3406246,1.1862084,5.83058912679553,2.596645,-3.911973,1000.0,1.317126788198948,-3.911973,1000000,-3.9119723,1.4335757,-0.5621502,0.73474157,1720.3187,1000,0.30388603,90270.27203023247,0.0,0.34426272,1000.0,-0.7790867
1748.2261,20.53998695302744,1636.9951,-0.86346483,-0.1495958,0.73334986,3.898273,0.30954573,1623.8942,1445,48.89228976889753,1490.3726,7.564841e-05,0.0,1444,20.53998695302744,1000,1.2396642,-0.38123602,-0.018278517,48.62201,7.1525574e-07,0.8137453738600016,0.16885921,0.74152607,1506.9318,0.18797076,3.9120230054281455,20.53998695302744,-0.32774502414669043,48.171017,2.881697,1.0444068,5.668759634718299,2.672309,-3.911973,1000.0,1.3903898410499096,-3.911973,1000000,-3.9119723,1.502018,-0.5900556,0.70552015,1738.9493,1000,0.30536994,90278.43869292364,0.0,0.3347134,1000.0,-0.7803197
1764.0679,22.12541876588232,1637.4062,-2.6158576,-0.14444324,-5.914262,3.9117613,0.3249031,1621.762,1446,48.89228976889753,1430.1985,7.419518e-05,0.0,1445,22.12541876588232,1000,1.2527158,-0.43720657,0.0021553515,53.371006,7.1525574e-07,0.8309480948373675,0.16962008,0.83178055,1445.0885,0.18327418,3.9120230054281455,22.12541876588232,-7.490661225166752,53.061703,3.666651,1.1377112,5.639115320518613,2.6592574,-3.911973,1000.0,1.7027826653793454,-3.911973,1000000,-3.9119723,1.7786252,-0.5499841,0.82330847,1748.7113,1000,0.30648395,90286.34473420307,0.0,0.4097595,1000.0,-0.7771031
1759.6162,25.918162104704674,1639.3766,-5.2238045,-0.15335467,5.9824677,3.896645,0.32074162,1628.435,1447,48.89228976889753,1438.1453,7.984577e-05,0.0,1446,25.918162104704674,1000,1.1182843,-0.3596668,-0.006875941,49.485596,7.1525574e-07,0.8070558300241828,0.18586753,1.0535575,1449.153,0.20421661,3.9120230054281455,25.918162104704674,3.2404816138483388,50.174744,5.3263006,1.2189419,5.784789385274053,2.7936888,-3.911973,1000.0,1.443774058483541,-3.911973,1000000,-3.9119723,1.6011634,-0.63978714,0.8527886,1748.1271,1000,0.30728194,90294.29636548646,0.0,0.33585322,1000.0,-0.85591173
1749.3284,21.57656103596374,1642.0188,-0.67124414,-0.14455563,1.8586357,3.8865116,0.3211007,1629.1084,1448,48.89228976889753,1479.3412,7.260015e-05,0.0,1447,21.57656103596374,1000,1.1506644,-0.3506418,-0.005036568,40.49903,7.1525574e-07,0.8435456398874521,0.16870734,0.71015966,1486.8209,0.18389946,3.9120230054281455,21.57656103596374,9.123104605668505,40.74304,2.3834944,0.9594778,5.902701684273779,2.7613087,-3.911973,1000.0,1.381313744932413,-3.911973,1000000,-3.9119723,1.341937,-0.68630224,0.6092681,1733.323,1000,0.300765,90302.58690740168,0.0,0.33168352,1000.0,-0.72429115
1756.5236,17.606247670879135,1636.8127,-5.027322,-0.14291766,1.5667045,3.9104278,0.32269812,1624.0908,1449,48.89228976889753,1467.6698,7.32494e-05,0.0,1448,17.606247670879135,1000,1.2893722,-0.39596602,-0.0019584575,48.276928,7.1525574e-07,0.83870096411556,0.1686976,0.71013355,1481.7098,0.1752704,3.9120230054281455,17.606247670879135,-9.012313538855748,49.006916,1.8771043,1.2819114,5.918074750341475,2.6226008,-3.911973,1000.0,1.5635565714910626,-3.911973,1000000,-3.9119723,0.75953263,-0.51337236,0.7006029,1746.6885,1000,0.30878764,90310.97921691928,0.0,0.3467044,1000.0,-0.7819757
1812.607,16.295499365576983,1636.0406,-2.3015313,-0.14486025,4.052444,3.911973,0.33203417,1623.9225,1450,48.89228976889753,1518.8795,7.741229e-05,0.0,1449,16.295499365576983,1000,1.2239871,-0.4514782,0.010975391,50.58236,7.1525574e-07,0.8606349444016814,0.17584747,1.0853671,1531.5321,0.19812176,3.9120230054281455,16.295499365576983,-1.6941027974213667,51.020515,2.924737,1.0613129,6.029888631775975,2.687986,-3.911973,1000.0,1.6528463112190366,-3.911973,1000000,-3.9119723,1.7929618,-0.5195212,0.89149916,1796.952,1000,0.30735546,90319.26210783701,0.0,0.37405586,1000.0,-0.7760406
1769.5345,22.25402093595885,1642.2407,-1.3521676,-0.1424577,0.5986405,3.898074,0.32358336,1629.2268,1451,48.89228976889753,1479.9265,7.2716946e-05,0.0,1450,22.25402093595885,1000,1.2241604,-0.35800606,-0.0039090547,43.820797,7.1525574e-07,0.857491560280323,0.17069024,0.956076,1496.4253,0.1853523,3.9120230054281455,22.25402093595885,25.30948367964529,43.74007,2.6886563,1.0482379,6.0327456230297685,2.6878128,-3.911973,1000.0,1.3996343510225415,-3.911973,1000000,-3.9119723,1.0989584,-0.6212489,0.6447284,1752.8557,1000,0.30127883,90817.6493616607,0.0,0.36395204,1000.0,-0.77768
1744.8396,18.466024675382577,1641.7075,-4.4057884,-0.13989693,-0.18110183,3.908654,0.3418409,1627.6427,1452,48.89228976889753,1483.3228,7.473501e-05,0.0,1451,18.466024675382577,1000,1.2005335,-0.39813396,-0.014742639,46.948837,7.1525574e-07,0.8452283628284931,0.17068334,1.1750149,1497.7334,0.1914677,3.9120230054281455,18.466024675382577,31.845974044667575,46.88202,1.4319422,1.3047484,6.078270873054862,2.7114394,-3.911973,1000.0,491.508158207871,-3.911973,1000000,-3.9119723,0.99348503,-0.6135637,0.6550878,1733.5197,1000,0.3049945,90826.29436775576,0.0,0.35826728,1000.0,-0.72997266
1813.6969,20.44028261585283,1642.726,-3.9692411,-0.14254597,2.5433514,3.911973,0.3409226,1630.0999,1453,48.89228976889753,1487.1731,7.763994e-05,0.0,1452,20.44028261585283,1000,1.2402122,-0.38444155,-0.015927738,48.87721,7.1525574e-07,0.8435363369062543,0.17796133,1.0685711,1496.9558,0.19979194,3.9120230054281455,20.44028261585283,26.684277754778865,48.91152,2.8146298,1.248526,5.941487410105765,2.6717608,-3.911973,1000.0,1.741207666695118,-3.911973,1000000,-3.9119723,1.7128972,-0.5743493,0.65355283,1799.3378,1000,0.30787984,90834.72458989453,0.0,0.36072305,1000.0,-0.7720147
1745.4282,20.80892495315223,1636.6722,-0.77869797,-0.14261097,3.3175664,3.9104893,0.3296103,1624.1497,1454,48.89228976889753,1472.114,7.578836e-05,0.0,1453,20.80892495315223,1000,1.2012082,-0.38407803,-0.008016534,49.465057,7.1525574e-07,0.8422352457419038,0.17079362,1.0013688,1479.5488,0.1919196,3.9120230054281455,20.80892495315223,26.07550714528103,49.17082,2.544921,1.1080029,5.955579951405525,2.7107644,-3.911973,1000.0,1.6612160978838801,-3.911973,1000000,-3.9119723,1.2845016,-0.65879554,0.4691595,1738.6311,1000,0.30715048,90843.07020841446,0.0,0.34586602,1000.0,-0.7779186
1765.51,22.133435088868737,1644.1864,-1.9642129,-0.14509183,-0.21637775,3.9118733,0.3316374,1630.9747,1455,48.89228976889753,1473.1398,7.347629e-05,0.0,1454,22.133435088868737,1000,1.1049311,-0.4267323,-0.014300049,47.697407,7.1525574e-07,0.8628943590447307,0.16208653,0.7862923,1483.7109,0.18380955,3.9120230054281455,22.133435088868737,6.775909779014291,47.517532,1.9981728,1.1285334,6.029899382963777,2.8070416,-3.911973,1000.0,1.5623407382518053,-3.911973,1000000,-3.9119723,1.013551,-0.58608115,0.81949824,1754.0985,1000,0.30316743,90851.40565467253,0.0,0.347817,1000.0,-0.7728475
1827.693,23.11409575712573,1648.3329,-1.3986926,-0.14477906,-3.88682,3.911973,0.33556283,1632.8643,1456,48.89228976889753,1462.2067,7.3056464e-05,0.0,1455,23.11409575712573,1000,0.93405634,-0.41343158,0.008484857,43.44362,7.1525574e-07,0.8587961895391345,0.15791823,0.66401917,1485.5321,0.1786267,3.9120230054281455,23.11409575712573,-9.569551343284868,43.193043,3.2621884,0.81121546,6.00139141548425,2.9779165,-3.911973,1000.0,1.4581002136692405,-3.911973,1000000,-3.9119723,1.1636571,-0.64541477,0.5512084,1808.6254,1000,0.30524164,90859.94926322717,0.0,0.34236556,1000.0,-0.69353235
1792.6821,18.24073143988204,1642.2974,-0.73891544,-0.14595732,2.8713253,3.9115903,0.3312827,1629.742,1457,48.89228976889753,1482.2687,7.507818e-05,0.0,1456,18.24073143988204,1000,1.1069765,-0.37947202,-0.02344751,51.54149,7.1525574e-07,0.8465953292325139,0.15665174,0.71465623,1490.8922,0.1774159,3.9120230054281455,18.24073143988204,-6.718188147355669,51.61471,2.2022774,1.0156283,5.966213051229715,2.8049965,-3.911973,1000.0,1.7011817675083876,-3.911973,1000000,-3.9119723,1.2483032,-0.5886428,0.5481359,1783.1134,1000,0.3111697,90868.29469993059,0.0,0.3485812,1000.0,-0.776487
1751.3564,8.60728199949914,1635.1027,-3.3598995,-0.14765716,-8.326443,3.8872283,0.3287063,1618.2368,1458,48.89228976889753,1459.8636,8.099739e-05,0.0,1457,8.60728199949914,1000,1.295241,-0.43118072,-0.0030881693,50.05796,7.1525574e-07,0.8176683140918612,0.1784614,0.84217185,1478.8483,0.21043088,3.9120230054281455,8.60728199949914,40.67020124667797,50.39862,8.754172,1.2341312,5.609240505844355,2.6167321,-3.911973,1000.0,1.5495222276076674,-3.911973,1000000,-3.9119723,2.5885248,-0.8295859,0.590945,1732.2064,1000,0.30967963,90876.22264136374,0.0,0.38163954,1000.0,-0.76620525
1765.8495,18.47872974938416,1638.3807,-2.3736238,-0.14457664,2.5148046,3.9030097,0.32682937,1625.3538,1459,48.89228976889753,1500.15,7.5849304e-05,0.0,1458,18.47872974938416,1000,1.2493067,-0.3879729,-0.00501437,44.22042,7.1525574e-07,0.8537211567163467,0.17201549,0.8439359,1514.1113,0.19527397,3.9120230054281455,18.47872974938416,1.553779349669791,44.18507,2.4783463,1.1597894,5.837808919139206,2.6626663,-3.911973,1000.0,1.5067492071539164,-3.911973,1000000,-3.9119723,1.2767863,-0.6561568,0.65430665,1754.7864,1000,0.30436677,90884.40261558536,0.0,0.34491065,1000.0,-0.6873078
1730.3307,19.61413281951325,1647.8727,-0.27944136,-0.15024653,-1.5104897,3.8992496,0.3361934,1633.6748,1460,48.89228976889753,1517.8253,7.573528e-05,0.0,1459,19.61413281951325,1000,0.94422793,-0.39281768,0.008287726,39.562164,7.1525574e-07,0.8330138819292188,0.17612952,0.946789,1532.7358,0.18325308,3.9120230054281455,19.61413281951325,7.753401473701894,39.988216,1.3186867,0.8661107,5.950138023123145,2.9677453,-3.911973,1000.0,1.5113111604005098,-3.911973,1000000,-3.9119723,1.0142474,-0.63930094,0.61526203,1716.911,1000,0.30861977,90892.68029452208,0.0,0.3338942,1000.0,-0.7502394
1764.9042,21.110407721450397,1640.5786,-1.1653514,-0.14287972,-0.99731,3.902565,0.33051038,1626.401,1461,48.89228976889753,1508.0435,7.529194e-05,0.0,1460,21.110407721450397,1000,1.0411348,-0.4065361,-0.005141031,45.560818,7.1525574e-07,0.8330323426052928,0.17150304,0.8033374,1517.8495,0.19050108,3.9120230054281455,21.110407721450397,-7.240182875574082,45.474476,1.9307225,0.99979615,5.904115952551365,2.8708382,-3.911973,1000.0,1.4994411449879408,-3.911973,1000000,-3.9119723,1.0145051,-0.5774148,0.52124506,1750.4679,1000,0.30635297,91393.17202687636,0.0,0.35873982,1000.0,-0.72606987
1754.9315,18.797311316797934,1635.4764,-4.067517,-0.14649603,0.81524044,3.889646,0.34124032,1621.9308,1462,48.89228976889753,1487.2731,7.772111e-05,0.0,1461,18.797311316797934,1000,1.1955924,-0.38406467,-0.0075542284,48.06379,7.1525574e-07,0.8884717766195536,0.17453489,1.0005803,1502.7798,0.19188678,3.9120230054281455,18.797311316797934,-2.7089492793416143,47.840336,3.0716548,1.1714613,6.199675333686173,2.7163806,-3.911973,1000.0,493.76478750631213,-3.911973,1000000,-3.9119723,1.1174862,-0.6982197,0.5600759,1736.1305,1000,0.31161436,91401.75594496261,0.0,0.35626265,1000.0,-0.7978973
1744.6134,19.968543721233726,1630.1774,-1.1685963,-0.14394292,2.7983713,3.8881278,0.33567917,1618.1134,1463,48.89228976889753,1474.4016,7.546706e-05,0.0,1462,19.968543721233726,1000,1.2824006,-0.41290712,0.0031615377,43.427876,7.1525574e-07,0.8415179308503866,0.18174574,0.7884896,1481.0353,0.19070871,3.9120230054281455,19.968543721233726,40.95640604400981,43.91384,2.3549292,1.0785742,5.939593819901347,2.6295724,-3.911973,1000.0,1.5199685040861368,-3.911973,1000000,-3.9119723,1.1693504,-0.5569651,0.76011294,1729.9269,1000,0.30632457,91409.99425975792,0.0,0.34754947,1000.0,-0.787258
1774.5521,21.1519689206129,1643.3505,-1.3904452,-0.1481785,-1.7164261,3.9119475,0.33004183,1629.1813,1464,48.89228976889753,1491.8157,7.547431e-05,0.0,1463,21.1519689206129,1000,1.1619896,-0.4211259,-0.011026816,44.71056,7.1525574e-07,0.8592686615884304,0.171506,0.9060222,1506.5848,0.18530174,3.9120230054281455,21.1519689206129,24.059697033413244,45.102493,1.7588837,0.97503823,6.05372005328536,2.7499835,-3.911973,1000.0,1.4653464732691646,-3.911973,1000000,-3.9119723,1.1432674,-0.68217826,0.48581654,1759.5872,1000,0.30746284,91418.47149098665,0.0,0.35569087,1000.0,-0.74010694
1764.354,19.003249957966332,1645.6869,-2.0161395,-0.14157528,-2.831459,3.904621,0.336682,1631.0801,1465,48.89228976889753,1528.7285,7.560756e-05,0.0,1464,19.003249957966332,1000,1.141467,-0.39508098,-0.02278106,42.28021,7.1525574e-07,0.8568115234375,0.17219988,0.7910078,1546.0063,0.1893796,3.9120230054281455,19.003249957966332,-16.548302783922008,41.905052,1.9715452,1.0366453,6.069993049837649,2.770506,-3.911973,1000.0,1.5832422459498048,-3.911973,1000000,-3.9119723,0.95511615,-0.6445312,0.46930292,1749.6423,1000,0.30787656,91427.11002108455,0.0,0.36136335,1000.0,-0.6997222
