policy-reg-loss,epoch,max-path-return,discriminator_reward-max,last-path-return,discriminator_reward-std,vf-avg,path-length,best_single_option_policy/episode-length-avg,time-total,qf-avg,vf-loss,time-train,time-sample,gmm-mus-mean,discriminator_reward-min,kl-surrogate-loss,log_p_z-std,gmm-mus-std,best_single_option_policy/return-max,qf-min,gmm-mus-max,qf-std,discriminator_reward-avg,log_p_z-avg,pool-size,log_p_z-max,gmm-log-w-std,vf-min,gmm-log-sigs-mean,gmm-log-sigs-min,best_single_option_policy/episode-length-min,qf-max,episodes,z-entropy,best_single_option_policy/return-std,vf-std,best_single_option_policy/episode-length-std,vf-max,best_single_option_policy/return-average,gmm-log-w-mean,discriminator-loss,bellman-error,time-eval,log_p_z-min,gmm-log-w-max,best_single_option_policy/episode-length-max,gmm-mus-min,gmm-log-w-min,gmm-log-sigs-max,gmm-log-sigs-std,best_single_option_policy/return-min
6.9244285e-05,543,39.12176488365483,3.7757688,-4.598788372728823,1.2670516,1553.2605,1000.0,1000.0,40733.51431354415,1539.0718,1.4744432,7.332253090105951,1.1120599182322621,-0.01508731,-2.3962607,-2.12043,7.1525574e-07,0.16865353,26.037974739124333,1410.4303,0.62714607,50.92333,1.6644365,-3.9119723,544000,-3.911973,0.31855813,1429.9426,-0.1349999,-0.7116697,1000,1705.8049,544,3.9120230054281455,0.0,50.286602,0.0,1720.1389,26.037974739124333,0.063891836,2.2475367,1.0308433,1.7138357320800424,-3.911973,0.56755584,1000,-0.48530057,-0.488043,0.33440745,0.30264166,26.037974739124333
6.836599e-05,544,39.12176488365483,3.5543365,14.441525405598247,1.1294528,1562.8577,1000.0,1000.0,40743.49553175643,1548.1174,2.0464776,7.343138039112091,1.1196144493296742,0.010132893,-1.828268,-0.5797999,7.1525574e-07,0.1635083,14.396385678481225,1423.0051,0.6198522,53.819977,1.8030996,-3.9119723,545000,-3.911973,0.3213181,1439.4774,-0.13517874,-0.68476075,1000,1661.7372,545,3.9120230054281455,0.0,53.329086,0.0,1671.8818,14.396385678481225,0.061879646,2.1088734,1.3242286,1.6895048478618264,-3.911973,0.52339906,1000,-0.46150294,-0.45660892,0.3361534,0.3026897,14.396385678481225
7.2594135e-05,545,39.12176488365483,3.7992437,-4.361483929165657,1.1847907,1554.6005,1000.0,1000.0,40753.41834003106,1539.3429,2.9044156,7.193992657586932,1.0900335581973195,-0.002931974,-2.2225904,-3.1121037,7.1525574e-07,0.18057895,12.04216645542128,1391.123,0.58115804,56.450233,1.6947598,-3.9119723,546000,-3.911973,0.3207826,1402.3129,-0.13933924,-0.70213187,1000,1704.708,546,3.9120230054281455,0.0,55.86337,0.0,1718.0709,12.04216645542128,0.060880408,2.2172132,1.4214307,1.5216428143903613,-3.911973,0.4969924,1000,-0.57845485,-0.49144286,0.3371802,0.3052138,12.04216645542128
6.85089e-05,546,39.12176488365483,3.6367252,3.06908235934419,1.2422802,1553.7654,1000.0,1000.0,40763.01960354578,1541.0028,1.5244633,6.98896798491478,1.0583339864388108,0.024567362,-2.589198,2.6123743,7.1525574e-07,0.16785881,28.630741994318885,1385.8292,0.6535385,55.179325,1.6352006,-3.9119723,547000,-3.911973,0.32306537,1400.2694,-0.1341861,-0.71539366,1000,1684.6783,547,3.9120230054281455,0.0,55.373936,0.0,1697.3707,28.630741994318885,0.063014604,2.2767725,1.2333292,1.6373898480087519,-3.911973,0.51915437,1000,-0.6558844,-0.39918125,0.32632613,0.300386,28.630741994318885
7.102196e-05,547,39.12176488365483,3.7095294,-9.339830166273655,1.2716401,1554.7604,1000.0,1000.0,40773.20688512921,1540.7166,2.4483685,7.202690085396171,1.0927042746916413,-0.012965767,-3.1777282,-0.14031136,7.1525574e-07,0.17771439,30.360367400709197,1373.8176,0.5743616,61.145298,1.6156598,-3.9119723,548000,-3.911973,0.31974387,1386.9559,-0.13916132,-0.6873813,1000,1692.1901,548,3.9120230054281455,0.0,60.619225,0.0,1705.2706,30.360367400709197,0.066288464,2.2963133,1.7081642,1.5622842367738485,-3.911973,0.56438607,1000,-0.6050015,-0.40374506,0.32666054,0.3015419,30.360367400709197
7.1025315e-05,548,39.12176488365483,3.86525,-17.708503161343252,1.3736384,1560.607,1000.0,1000.0,40783.35943187866,1547.1978,1.7818372,7.3064923491328955,1.1140141412615776,-0.017673863,-8.067069,2.5698519,7.1525574e-07,0.17719619,29.23615361327851,1384.9208,0.52988607,57.8934,1.7845125,-3.9119723,549000,-3.911973,0.32170865,1400.2572,-0.13864551,-0.6907208,1000,1715.6993,549,3.9120230054281455,0.0,57.22241,0.0,1724.4558,29.23615361327851,0.06564899,2.1274605,1.0672326,1.9165685717016459,-3.911973,0.51422375,1000,-0.4980025,-0.44918805,0.3244267,0.30185622,29.23615361327851
7.2420014e-05,549,39.12176488365483,3.635008,-2.3598563551683944,1.1597091,1544.8916,1000.0,1000.0,40793.243421413004,1533.1837,4.5014095,7.081505157053471,1.0763718895614147,-0.01786218,-1.6975274,6.8902235,7.1525574e-07,0.17837462,26.9057662111656,1391.451,0.52897084,52.237568,1.6519804,-3.9119723,550000,-3.911973,0.31444922,1402.4629,-0.1424184,-0.73361593,1000,1703.0947,550,3.9120230054281455,0.0,52.260387,0.0,1716.0896,26.9057662111656,0.07039108,2.2599926,1.1706697,1.7259532688185573,-3.911973,0.5577286,1000,-0.6678376,-0.4110668,0.32478893,0.3040073,26.9057662111656
6.848631e-05,550,39.12176488365483,3.8575044,3.5778647951065747,1.0796083,1559.7538,1000.0,1000.0,41490.547978789546,1545.4219,2.5634143,7.238043329678476,1.112258211709559,0.016812813,-1.8753929,-1.6940116,7.1525574e-07,0.16512997,23.4301201038748,1408.613,0.51845527,55.451363,1.7715647,-3.9119723,551000,-3.911973,0.32696068,1426.1733,-0.133809,-0.68469256,1000,1706.1808,551,3.9120230054281455,0.0,55.264877,0.0,1724.4552,23.4301201038748,0.06363832,2.140408,0.88936865,1.7368529383093119,-3.911973,0.5120926,1000,-0.41874862,-0.40782678,0.32901657,0.30251807,23.4301201038748
7.030069e-05,551,39.12176488365483,3.8595326,-8.318561119416396,1.2477903,1550.9407,1000.0,1000.0,41501.113538354635,1537.206,3.6123495,7.339441157877445,1.094765193760395,0.006994337,-1.9843535,0.66615504,7.1525574e-07,0.17391974,29.115267375000716,1418.8517,0.50811833,58.1899,1.630173,-3.9119723,552000,-3.911973,0.3217321,1433.1644,-0.1369942,-0.7057562,1000,1705.1387,552,3.9120230054281455,0.0,57.355797,0.0,1719.3892,29.115267375000716,0.06944466,2.2817998,1.4650326,688.9511713031679,-3.911973,0.4880029,1000,-0.58347905,-0.45276874,0.33013928,0.30255076,29.115267375000716
6.96744e-05,552,39.12176488365483,3.7233195,20.303298637931515,1.1181182,1559.022,1000.0,1000.0,41511.499494427815,1545.6104,2.187988,7.478000592440367,1.1494078561663628,0.011757142,-1.0997906,1.6990142,7.1525574e-07,0.1716594,34.90109718283169,1419.1636,0.54298323,53.831615,1.7288861,-3.9119723,553000,-3.911973,0.31253454,1438.5411,-0.13877803,-0.69332826,1000,1722.1077,553,3.9120230054281455,0.0,53.664352,0.0,1733.5165,34.90109718283169,0.06606558,2.1830866,1.2562118,2.148635764606297,-3.911973,0.52240485,1000,-0.60513437,-0.3988021,0.32683432,0.300806,34.90109718283169
7.050095e-05,553,39.12176488365483,3.649763,20.588695156882814,1.2714185,1557.0457,1000.0,1000.0,41521.340668657795,1543.3677,2.0570366,7.160466752946377,1.085467280820012,0.012297224,-2.0808606,0.73580515,7.1525574e-07,0.17541534,16.722164796408144,1390.7827,0.6015374,58.088062,1.6580132,-3.9119723,554000,-3.911973,0.30976602,1402.3943,-0.13897115,-0.71167165,1000,1711.4447,554,3.9120230054281455,0.0,57.98027,0.0,1725.175,16.722164796408144,0.06935625,2.25396,1.1457883,1.7704317085444927,-3.911973,0.49082536,1000,-0.4327975,-0.4113522,0.3202214,0.30127585,16.722164796408144
7.078395e-05,554,39.12176488365483,3.8557081,-12.699655524951277,1.01009,1559.783,1000.0,1000.0,41531.18689509481,1545.3646,1.7783129,7.123071716167033,1.0830195415765047,-0.009403242,-2.4210224,-0.44084555,7.1525574e-07,0.17698304,20.378784204747202,1407.678,0.6423801,53.205196,1.7043688,-3.9119723,555000,-3.911973,0.30391526,1424.2627,-0.13739434,-0.7199865,1000,1715.0613,555,3.9120230054281455,0.0,52.582523,0.0,1725.2755,20.378784204747202,0.060751326,2.207604,0.90438026,1.6001388309523463,-3.911973,0.5249428,1000,-0.5018381,-0.44111866,0.3331275,0.30212462,20.378784204747202
7.089587e-05,555,39.12176488365483,3.6139526,26.36738235628464,1.0749122,1556.6543,1000.0,1000.0,41541.41422332544,1542.7273,1.7771072,7.431941231712699,1.138859092257917,-0.003613424,-1.3954191,-1.4111445,7.1525574e-07,0.17407371,31.018284065072688,1406.8232,0.4599274,47.70439,1.738807,-3.9119723,556000,-3.911973,0.31687734,1418.8757,-0.14196348,-0.68043774,1000,1643.6902,556,3.9120230054281455,0.0,47.17428,0.0,1657.2622,31.018284065072688,0.058501355,2.1731658,0.9921393,1.6366038229316473,-3.911973,0.52326816,1000,-0.5038334,-0.40549517,0.32715034,0.3021976,31.018284065072688
7.0614704e-05,556,39.12176488365483,3.7392783,35.0036206586016,1.2309672,1556.0034,1000.0,1000.0,41551.020880874246,1543.1575,3.3775961,7.037959706969559,1.0742083648219705,0.008923411,-2.4441924,2.678465,7.1525574e-07,0.1704674,29.291724967016155,1393.9692,0.5545743,57.116512,1.6867588,-3.9119723,557000,-3.911973,0.31687477,1407.93,-0.13687107,-0.70938176,1000,1675.4609,557,3.9120230054281455,0.0,57.203083,0.0,1689.0732,29.291724967016155,0.065661624,2.2252145,1.0681455,1.6742854192852974,-3.911973,0.5074904,1000,-0.5683883,-0.4388502,0.33355153,0.30554366,29.291724967016155
7.097874e-05,557,39.12176488365483,3.7935634,20.658183421636018,1.0689124,1559.3994,1000.0,1000.0,41560.645317288116,1545.2865,3.4510374,6.989873417653143,1.0593549944460392,-0.020211406,-1.1008906,-0.6869951,7.1525574e-07,0.17659096,30.690327785465804,1438.0818,0.60590595,50.608166,1.8229723,-3.9119723,558000,-3.911973,0.31352428,1445.5383,-0.14015253,-0.71239495,1000,1708.8848,558,3.9120230054281455,0.0,50.09976,0.0,1719.9619,30.690327785465804,0.06625931,2.0890005,1.2027156,1.479578860104084,-3.911973,0.49172628,1000,-0.5993662,-0.41363567,0.32466173,0.3012007,30.690327785465804
6.974652e-05,558,39.12176488365483,3.6709492,-4.293505592476945,1.1557297,1560.1239,1000.0,1000.0,41570.43352208659,1544.5669,4.513209,7.06366512645036,1.074540052562952,-0.0008891765,-0.8400774,-4.8250284,7.1525574e-07,0.17323111,29.021919290083062,1418.2977,0.48598614,52.9249,1.7559915,-3.9119723,559000,-3.911973,0.31500638,1435.4911,-0.13680449,-0.6856349,1000,1705.4799,559,3.9120230054281455,0.0,53.033733,0.0,1719.4276,29.021919290083062,0.067557864,2.1559815,1.6401637,1.5780351320281625,-3.911973,0.49753302,1000,-0.5919265,-0.41499907,0.32275635,0.30127692,29.021919290083062
7.1310875e-05,559,39.12176488365483,3.6647854,1.1993106501091446,1.5882922,1554.1702,1000.0,1000.0,41580.43558591604,1540.5289,1.5054679,7.307574508711696,1.1256098430603743,-0.0069363574,-11.040786,1.4988636,7.1525574e-07,0.17987633,30.093403795904162,1377.5591,0.51834595,53.611675,1.4751326,-3.9119723,560000,-3.911973,0.30936056,1397.8397,-0.13782237,-0.70753276,1000,1648.758,560,3.9120230054281455,0.0,52.781033,0.0,1662.6816,30.093403795904162,0.066516206,2.4368405,1.3539793,1.6524460669606924,-3.911973,0.5024524,1000,-0.57465607,-0.3963369,0.32845685,0.30203167,30.093403795904162
7.259291e-05,560,39.12176488365483,3.5198035,31.84825043491173,1.0384626,1553.5364,1000.0,1000.0,42209.52906497009,1539.4521,1.8879489,7.409271351993084,1.138911198824644,0.007986392,-2.4345798,-0.40387264,7.1525574e-07,0.18325545,28.606560442971023,1420.3474,0.5988384,48.724476,1.6253767,-3.9119723,561000,-3.911973,0.31026867,1433.5287,-0.14123498,-0.6899762,1000,1649.1841,561,3.9120230054281455,0.0,48.699722,0.0,1661.7302,28.606560442971023,0.07360202,2.2865965,1.1216594,1.5918936366215348,-3.911973,0.5400622,1000,-0.48335668,-0.40520078,0.3298453,0.30264196,28.606560442971023
7.191193e-05,561,39.12176488365483,3.6544938,0.8333466191669003,1.2745398,1557.9785,1000.0,1000.0,42220.04110054299,1543.5472,1.6932133,7.366582997143269,1.1226409887894988,-0.012834166,-2.597859,-1.662086,7.1525574e-07,0.18528979,21.64288322158732,1394.0671,0.5931189,59.14629,1.7084193,-3.9119723,562000,-3.911973,0.3105651,1411.8596,-0.14060107,-0.68097115,1000,1736.0216,562,3.9120230054281455,0.0,59.15813,0.0,1749.2296,21.64288322158732,0.066563375,2.2035537,0.97794294,620.5525777805597,-3.911973,0.49278557,1000,-0.5146888,-0.45279586,0.3197497,0.2992627,21.64288322158732
7.514212e-05,562,39.12176488365483,3.8963137,-32.95623397839916,1.3444939,1559.1246,1000.0,1000.0,42230.162839276716,1545.209,3.6353135,7.169423007406294,1.1431388892233372,0.0007026666,-1.9947548,-0.5128568,7.1525574e-07,0.19053721,37.00551057027241,1413.9587,0.61071223,57.47072,1.603638,-3.9119723,563000,-3.911973,0.3012494,1415.0272,-0.14668971,-0.7189691,1000,1718.9036,563,3.9120230054281455,0.0,57.531044,0.0,1735.9977,37.00551057027241,0.07118231,2.3083353,1.486465,2.026743620634079,-3.911973,0.5088122,1000,-0.5840777,-0.41402775,0.31612024,0.30407473,37.00551057027241
7.271096e-05,563,39.12176488365483,3.8887854,6.720156040702875,1.2005749,1554.4185,1000.0,1000.0,42239.85028910544,1540.1505,2.060285,7.071209014393389,1.1082778023555875,-0.0067527257,-1.6418543,-0.8678844,7.1525574e-07,0.18415275,29.602517649380637,1416.8745,0.53708714,53.482056,1.7826788,-3.9119723,564000,-3.911973,0.30932635,1434.8392,-0.13954556,-0.7406585,1000,1684.0444,564,3.9120230054281455,0.0,53.03321,0.0,1695.3009,29.602517649380637,0.068547554,2.1292944,0.9018948,1.8305651312693954,-3.911973,0.5807582,1000,-0.47649953,-0.54349446,0.33770543,0.30330035,29.602517649380637
7.118006e-05,564,39.12176488365483,3.8477795,-7.452091001981423,1.2262868,1558.8381,1000.0,1000.0,42249.6703448426,1544.9592,1.7870675,7.270632004365325,1.1058291364461184,-0.0020306718,-2.6082935,-0.004810933,7.1525574e-07,0.1779248,26.734166835689336,1405.7015,0.57052445,55.95745,1.6908238,-3.9119723,565000,-3.911973,0.31520268,1418.1237,-0.1380316,-0.710813,1000,1694.4152,565,3.9120230054281455,0.0,55.76747,0.0,1707.2725,26.734166835689336,0.06654109,2.2211494,0.8526947,1.5073201712220907,-3.911973,0.53045416,1000,-0.59609765,-0.42325407,0.3415271,0.302731,26.734166835689336
7.201534e-05,565,39.12176488365483,3.7223673,-3.543683420334284,1.1566473,1552.4232,1000.0,1000.0,42260.131486374885,1537.9757,2.8855264,7.392885564826429,1.1380913350731134,-0.002910934,-3.0268798,-0.89705145,7.1525574e-07,0.18544847,30.849205903943364,1404.0264,0.6427217,54.14283,1.6543841,-3.9119723,566000,-3.911973,0.30829716,1417.5198,-0.13671963,-0.6964367,1000,1683.4923,566,3.9120230054281455,0.0,53.878765,0.0,1696.9583,30.849205903943364,0.06572068,2.2575889,1.6285561,1.454532972536981,-3.911973,0.5258925,1000,-0.57539487,-0.4448056,0.32925522,0.30156058,30.849205903943364
7.140499e-05,566,39.12176488365483,3.8241155,-3.961375751977899,1.3427135,1554.15,1000.0,1000.0,42270.19010549318,1540.7749,1.7470413,7.310717588290572,1.1202794341370463,-0.0010190252,-2.162375,0.31889218,7.1525574e-07,0.17945711,28.180180507574512,1424.419,0.5389581,53.113617,1.5958581,-3.9119723,567000,-3.911973,0.31829533,1434.5448,-0.1385715,-0.72178507,1000,1684.5264,567,3.9120230054281455,0.0,52.976116,0.0,1699.4749,28.180180507574512,0.06427332,2.3161147,1.3230922,1.936368813738227,-3.911973,0.5091763,1000,-0.5253651,-0.40527183,0.32945684,0.30232763,28.180180507574512
6.772714e-05,567,39.12176488365483,3.7934043,-0.32931113089222,1.2104634,1554.5294,1000.0,1000.0,42280.902115397155,1539.1732,3.2782545,7.383265686221421,1.133647751994431,-0.007619714,-2.8609638,-3.1618853,7.1525574e-07,0.16118869,24.518921144653607,1420.588,0.49207225,59.798183,1.5994765,-3.9119723,568000,-3.911973,0.32344157,1437.1129,-0.13536486,-0.6876384,1000,1706.2205,568,3.9120230054281455,0.0,59.789032,0.0,1721.0281,24.518921144653607,0.062393606,2.3124964,1.3824893,1.6333392336964607,-3.911973,0.49885884,1000,-0.5501307,-0.410299,0.3294181,0.3018125,24.518921144653607
7.104366e-05,568,39.12176488365483,3.9115353,28.440882360023622,1.293941,1559.7695,1000.0,1000.0,42291.18916030787,1547.2739,4.3599434,7.484382463619113,1.16285081487149,-0.024408419,-2.739809,3.6002264,7.1525574e-07,0.1758806,29.48941470244523,1434.3173,0.5970722,51.684803,1.7931683,-3.9119723,569000,-3.911973,0.31451344,1450.9459,-0.14037135,-0.6860033,1000,1720.2538,569,3.9120230054281455,0.0,51.50103,0.0,1732.9326,29.48941470244523,0.07314487,2.1188045,1.610797,2.2017700392752886,-3.911973,0.5422292,1000,-0.47338808,-0.41125092,0.3302448,0.30141908,29.48941470244523
7.2667426e-05,569,39.12176488365483,3.716569,-20.198491899238117,1.353064,1555.4072,1000.0,1000.0,42301.19422163721,1543.5446,3.1123433,7.218705788254738,1.0906366119161248,-0.017338887,-2.0345097,4.0357723,7.1525574e-07,0.18377183,16.81521175376061,1415.6945,0.5707419,53.275654,1.6309445,-3.9119723,570000,-3.911973,0.3109885,1430.0326,-0.14335127,-0.6981169,1000,1663.8658,570,3.9120230054281455,0.0,53.26962,0.0,1669.9609,16.81521175376061,0.06759432,2.2810285,1.617141,1.6420338619500399,-3.911973,0.518615,1000,-0.5692105,-0.41149175,0.3221112,0.30118525,16.81521175376061
7.315313e-05,570,39.12176488365483,3.6865687,12.31099855267008,1.2457987,1551.2585,1000.0,1000.0,42919.40032049827,1537.5557,3.0437686,7.296774740330875,1.1125876354053617,-0.0032992926,-2.420333,0.22718503,7.1525574e-07,0.18476419,22.162899739652605,1414.154,0.53477603,56.158318,1.6379881,-3.9119723,571000,-3.911973,0.30959144,1429.862,-0.14161071,-0.7142645,1000,1683.8081,571,3.9120230054281455,0.0,56.123325,0.0,1692.7637,22.162899739652605,0.07097054,2.2739851,1.4080057,1.7090248996391892,-3.911973,0.50190735,1000,-0.4797394,-0.39704004,0.3220801,0.30348635,22.162899739652605
7.262852e-05,571,39.12176488365483,3.507548,-0.5570060705643589,1.0756563,1553.6659,1000.0,1000.0,42929.748002585955,1541.2815,2.1857371,7.374041913077235,1.1073084278032184,0.0019861222,-2.1970377,2.518556,7.1525574e-07,0.18265188,30.838684522801227,1422.6842,0.60014534,49.90182,1.6397834,-3.9119723,572000,-3.911973,0.3167414,1429.9663,-0.14217377,-0.71592516,1000,1696.7316,572,3.9120230054281455,0.0,49.72,0.0,1711.8711,30.838684522801227,0.06997484,2.2721896,1.5385809,609.7912179054692,-3.911973,0.50799865,1000,-0.45444715,-0.44719085,0.3244091,0.3027838,30.838684522801227
7.166459e-05,572,39.12176488365483,3.6586654,7.4408143162806315,1.0819011,1568.6821,1000.0,1000.0,42940.026894449256,1553.3076,2.5832043,7.393862257711589,1.1174852894619107,0.002522523,-1.7154012,-3.517531,7.1525574e-07,0.17676386,29.45939510712039,1425.0889,0.5598919,51.21038,1.9293089,-3.9119723,573000,-3.911973,0.30595556,1437.9923,-0.14391693,-0.7081027,1000,1671.1061,573,3.9120230054281455,0.0,51.226402,0.0,1688.2711,29.45939510712039,0.06933528,1.9826643,1.6739306,1.8754539098590612,-3.911973,0.48708633,1000,-0.52972144,-0.43138158,0.32557753,0.3022669,29.45939510712039
7.529473e-05,573,39.12176488365483,3.8842556,-7.710941905247131,1.2825546,1555.3293,1000.0,1000.0,42950.0249305116,1541.4425,1.7923201,7.349210700951517,1.1152833504602313,0.002220866,-3.0565186,1.5743096,7.1525574e-07,0.1914664,23.748279046439695,1388.3163,0.58291197,59.492153,1.4477832,-3.9119723,574000,-3.911973,0.3088322,1403.6443,-0.13936418,-0.71872145,1000,1744.5325,574,3.9120230054281455,0.0,59.64013,0.0,1758.8488,23.748279046439695,0.07191941,2.4641895,1.3292854,1.78297805134207,-3.911973,0.5438552,1000,-0.6139487,-0.4390657,0.33126938,0.30741304,23.748279046439695
7.287825e-05,574,39.12176488365483,3.8099906,4.493024793639903,1.2732817,1555.018,1000.0,1000.0,42960.29621756263,1540.7712,2.4400756,7.366348234936595,1.119918117299676,-0.004851385,-1.9739122,-0.28847754,7.1525574e-07,0.18293424,19.239078217861163,1421.354,0.52417153,59.94392,1.6402152,-3.9119723,575000,-3.911973,0.31224933,1433.8876,-0.14175369,-0.69675857,1000,1714.9479,575,3.9120230054281455,0.0,60.099617,0.0,1728.3912,19.239078217861163,0.06626746,2.2717578,1.2074555,1.5325080510228872,-3.911973,0.50276077,1000,-0.51463205,-0.4117725,0.33745506,0.3036016,19.239078217861163
7.074515e-05,575,39.12176488365483,3.6405587,-15.584580076171783,1.2862933,1563.352,1000.0,1000.0,42970.599541609176,1549.9891,1.6945722,7.277498937211931,1.1157205803319812,0.007102171,-1.758873,1.1046271,7.1525574e-07,0.17960453,28.54159650827316,1405.8147,0.5384818,53.94407,1.579716,-3.9119723,576000,-3.911973,0.31704417,1414.9408,-0.13735963,-0.6801029,1000,1712.9979,576,3.9120230054281455,0.0,54.03255,0.0,1726.8322,28.54159650827316,0.06529633,2.332257,1.1695118,1.7932597445324063,-3.911973,0.49665916,1000,-0.4919948,-0.49510622,0.3332434,0.30052352,28.54159650827316
7.348844e-05,576,39.12176488365483,3.894461,-0.5413969925722507,1.1930727,1566.2083,1000.0,1000.0,42980.724034750834,1552.9854,2.2662401,7.288379873149097,1.1135988365858793,-0.012579218,-1.940486,1.9211457,7.1525574e-07,0.18839343,32.92518848667707,1381.25,0.65292954,54.796825,1.5924501,-3.9119723,577000,-3.911973,0.31862974,1398.7899,-0.13785836,-0.67409325,1000,1695.2881,577,3.9120230054281455,0.0,54.423496,0.0,1713.9769,32.92518848667707,0.06485094,2.3195229,1.1944507,1.9309514285996556,-3.911973,0.49525434,1000,-0.50116044,-0.4100596,0.33003348,0.3038448,32.92518848667707
6.6576686e-05,577,39.12176488365483,3.6944613,-18.94008072851405,1.2766846,1554.0603,1000.0,1000.0,42990.98997507803,1541.2352,1.9648976,7.217260520905256,1.0983705082908273,-0.01681013,-3.4426699,2.4345813,7.1525574e-07,0.15577583,20.082675683427283,1407.4338,0.4283607,51.54598,1.7156473,-3.9119723,578000,-3.911973,0.32211074,1422.5166,-0.13276136,-0.6865708,1000,1669.8599,578,3.9120230054281455,0.0,51.327,0.0,1678.1635,20.082675683427283,0.06934459,2.1963253,1.490848,1.7215401139110327,-3.911973,0.51636314,1000,-0.43730843,-0.40116566,0.34152296,0.30162746,20.082675683427283
7.1827635e-05,578,39.12176488365483,3.7635024,-1.2652932527579397,1.3237181,1551.0286,1000.0,1000.0,43001.36252486054,1536.145,2.4854434,7.305306635797024,1.1253526592627168,-0.019498829,-1.882463,-2.0701602,7.1525574e-07,0.18422383,26.253237318945832,1359.4724,0.51630795,51.94056,1.5368744,-3.9119723,579000,-3.911973,0.32297212,1371.2446,-0.1366212,-0.6928334,1000,1692.6537,579,3.9120230054281455,0.0,51.540977,0.0,1708.8414,26.253237318945832,0.06820864,2.3750987,1.1979961,1.96885687392205,-3.911973,0.4989642,1000,-0.59127593,-0.46652305,0.32873634,0.30111676,26.253237318945832
7.562229e-05,579,39.12176488365483,3.8994954,-18.809077112431556,1.3556902,1557.3672,1000.0,1000.0,43011.17586213164,1542.5947,1.7919683,7.1554607283324,1.0949899926781654,-0.0055022677,-2.4680185,-1.7978083,7.1525574e-07,0.19496249,27.686165218917473,1416.3523,0.5131814,56.75355,1.4199592,-3.9119723,580000,-3.911973,0.30855343,1434.9512,-0.1463172,-0.7211133,1000,1740.6941,580,3.9120230054281455,0.0,56.641724,0.0,1754.1014,27.686165218917473,0.07342823,2.4920137,1.4973071,1.9429803062230349,-3.911973,0.49001998,1000,-0.53106153,-0.4251699,0.34221888,0.30297717,27.686165218917473
6.8765934e-05,580,39.12176488365483,3.9090235,-6.642705666299661,1.1795024,1566.7173,1000.0,1000.0,43709.1769311782,1552.3951,1.6943038,7.335749887861311,1.1241404442116618,0.007460238,-1.9618616,-0.17554706,7.1525574e-07,0.16928197,39.60423889493533,1410.511,0.6429952,59.006634,1.8629832,-3.9119723,581000,-3.911973,0.32054597,1420.8252,-0.13394576,-0.66418016,1000,1800.5688,581,3.9120230054281455,0.0,58.990746,0.0,1815.4557,39.60423889493533,0.06318386,2.0489898,1.540919,1.5580782415345311,-3.911973,0.54763013,1000,-0.47808495,-0.4035055,0.34658882,0.30146036,39.60423889493533
7.286112e-05,581,39.12176488365483,3.7489457,-0.23215568398362016,1.1869276,1567.0875,1000.0,1000.0,43718.2566345213,1553.2236,1.4077759,6.53793400991708,0.9769419739022851,-0.012173784,-1.8211398,-0.34349558,7.1525574e-07,0.18035479,43.72979801964695,1446.4373,0.5906236,53.397434,1.7835934,-3.9119723,582000,-3.911973,0.31097442,1462.9388,-0.14187063,-0.7836422,1000,1686.4199,582,3.9120230054281455,0.0,53.546684,0.0,1701.722,43.72979801964695,0.06419198,2.1283793,0.7472999,689.5460450081155,-3.911973,0.5483181,1000,-0.6779192,-0.41977525,0.32970312,0.30482602,43.72979801964695
7.2029354e-05,582,39.12176488365483,3.9108992,22.98371346783448,1.1537087,1560.3743,1000.0,1000.0,43728.57480775379,1545.7274,1.7486227,7.445669085718691,1.146844044327736,0.0062417844,-3.014089,-1.8141007,7.1525574e-07,0.18182436,37.583607768078465,1406.8353,0.5393206,55.442814,1.731639,-3.9119723,583000,-3.911973,0.32388797,1422.5792,-0.14052422,-0.6657784,1000,1747.9175,583,3.9120230054281455,0.0,54.214035,0.0,1760.9635,37.583607768078465,0.07417153,2.1803339,1.3315245,1.5766210295259953,-3.911973,0.5495162,1000,-0.47309312,-0.42362505,0.3246052,0.3020142,37.583607768078465
6.76714e-05,583,39.12176488365483,3.8391109,-18.922621789015135,1.1125475,1559.0547,1000.0,1000.0,43738.60286536999,1545.1931,1.3850428,7.3636597553268075,1.1115979943424463,-0.004154774,-1.8045473,-0.34673584,7.1525574e-07,0.16654387,18.48291379178967,1420.4757,0.62061036,55.929348,1.8318422,-3.9119723,584000,-3.911973,0.32768106,1431.7985,-0.13395491,-0.6797877,1000,1707.6881,584,3.9120230054281455,0.0,55.71207,0.0,1721.4635,18.48291379178967,0.06666957,2.0801306,0.955232,1.7207992328330874,-3.911973,0.59266615,1000,-0.44353542,-0.4459898,0.33740938,0.29940733,18.48291379178967
7.2089824e-05,584,39.12176488365483,3.6026478,-13.151965027275713,1.1857347,1556.1486,1000.0,1000.0,43748.95235275105,1542.4812,1.9935789,7.325405012816191,1.123122719116509,-0.0030018466,-2.1871567,-0.73279226,7.1525574e-07,0.18459566,47.651462895347315,1410.589,0.6130992,55.051197,1.6957648,-3.9119723,585000,-3.911973,0.32644254,1424.2231,-0.13725103,-0.7213351,1000,1652.5281,585,3.9120230054281455,0.0,55.22408,0.0,1665.7374,47.651462895347315,0.062308844,2.2162082,1.2521203,1.561572507955134,-3.911973,0.49474576,1000,-0.5892102,-0.42720276,0.3323279,0.30208808,47.651462895347315
