log_p_z-max,log_p_z-std,gmm-log-sigs-min,gmm-mus-mean,vf-min,policy-reg-loss,qf-min,qf-std,gmm-log-w-max,discriminator_reward-avg,vf-max,z-entropy,vf-std,gmm-log-sigs-std,log_p_z-min,best_single_option_policy/return-max,gmm-log-w-min,best_single_option_policy/episode-length-std,pool-size,time-train,epoch,best_single_option_policy/return-average,vf-loss,gmm-log-sigs-max,best_single_option_policy/episode-length-avg,discriminator_reward-max,vf-avg,gmm-log-sigs-mean,gmm-log-w-std,bellman-error,path-length,gmm-mus-std,time-eval,gmm-log-w-mean,discriminator_reward-std,best_single_option_policy/episode-length-min,gmm-mus-min,qf-avg,discriminator-loss,gmm-mus-max,kl-surrogate-loss,last-path-return,time-total,best_single_option_policy/episode-length-max,log_p_z-avg,time-sample,qf-max,best_single_option_policy/return-std,discriminator_reward-min,episodes,max-path-return,best_single_option_policy/return-min
-3.911973,7.1525574e-07,-1.5057874,0.056789294,278.19406,0.00050624966,278.92023,30.666796,17.824492,3.3576283,416.75613,3.9120230054281455,31.018147,0.36648557,-3.911973,29.474454397915874,-10.0,0.0,548000,6.222389101050794,547,29.474454397915874,1.835747,0.8959831,1000.0,3.9119325,357.77948,-0.3960979,5.916376,0.7821008,1000.0,0.8473896,1.3554748883470893,-1.9135807,0.82965535,1000,-2.4839132,356.7536,0.55434465,4.425969,-1.1723595,27.278931251513793,34108.85055179335,1000,-3.9119723,0.9364413162693381,415.05798,0.0,-1.4877663,548,57.176658134352294,29.474454397915874
-3.911973,7.1525574e-07,-1.7492425,0.023131238,254.0099,0.0004410869,253.9703,33.864914,14.111002,3.223876,420.17313,3.9120230054281455,34.210857,0.3945502,-3.911973,11.928383683028107,-10.0,0.0,549000,6.324936764314771,548,11.928383683028107,0.28799054,1.2662361,1000.0,3.9119606,362.02325,-0.39247042,5.2323785,0.2882303,1000.0,0.7562643,1.5188679648563266,-1.6953254,0.9158756,1000,-2.98526,361.7987,0.688097,2.5398247,0.2531902,15.732538837570473,34117.64535355475,1000,-3.9119723,0.9443720271810889,417.74713,0.0,-0.29633808,549,57.176658134352294,11.928383683028107
-3.911973,7.1525574e-07,-1.666257,0.08035273,261.40283,0.00047523715,260.60278,34.3209,17.848347,3.3044376,412.05743,3.9120230054281455,34.50329,0.39382565,-3.911973,-0.5867072260889543,-10.0,0.0,550000,6.13235745113343,549,-0.5867072260889543,0.4730907,1.2288457,1000.0,3.9119692,361.2939,-0.36448407,6.028151,0.49166036,1000.0,0.8099817,1.5294346949085593,-1.8332384,0.95603603,1000,-2.8364542,360.708,0.6075353,3.009307,-0.40831405,-9.295633534730992,34126.270405760035,1000,-3.9119723,0.9131745100021362,410.54672,0.0,-2.5219297,550,57.176658134352294,-0.5867072260889543
-3.911973,7.1525574e-07,-2.0660725,0.016365035,260.9581,0.00041613122,259.75208,31.304451,14.907931,3.2534678,407.32394,3.9120230054281455,31.299559,0.39864305,-3.911973,46.95269339924619,-10.0,0.0,551000,6.666308402083814,550,46.95269339924619,0.30484813,1.1446022,1000.0,3.9117754,359.25525,-0.3537586,5.437326,0.27987665,1000.0,0.74022514,1.5941361440345645,-1.8198864,0.88500005,1000,-3.4084501,359.18576,0.6585052,2.8876219,0.25362048,19.938554107078655,34669.72631118726,1000,-3.9119723,0.9846357312053442,408.09958,0.0,-1.5054345,551,57.176658134352294,46.95269339924619
-3.911973,7.1525574e-07,-1.6110688,-0.0048556663,265.95517,0.00045552867,263.98828,33.61685,14.645351,3.283092,478.78162,3.9120230054281455,33.82761,0.40270132,-3.911973,45.94604417617964,-10.0,0.0,552000,6.872501817531884,551,45.94604417617964,0.6423873,1.2331109,1000.0,3.9119723,367.8998,-0.38222885,5.527545,0.35200566,1000.0,0.7763805,535.8012210577726,-1.8368727,0.9540813,1000,-2.5920568,367.8636,0.6288811,2.792043,0.4892768,-20.931341784266785,34679.21989553422,1000,-3.9119723,1.0237728487700224,479.53436,0.0,-1.7674398,552,57.176658134352294,45.94604417617964
-3.911973,7.1525574e-07,-1.6252815,-0.03446281,260.21112,0.00050269667,259.68173,32.156136,14.440975,3.234789,441.22247,3.9120230054281455,32.052868,0.3939656,-3.911973,37.35042138878411,-10.0,0.0,553000,6.323210706934333,552,37.35042138878411,0.6580113,1.2405411,1000.0,3.9118633,366.40366,-0.37814865,5.644635,0.4421806,1000.0,0.8402382,1.6080076405778527,-1.8454053,0.93984926,1000,-3.664866,366.62244,0.67718416,2.6444454,0.9860252,-4.106282016342658,34687.96171823051,1000,-3.9119723,0.9353480441495776,444.60703,0.0,-0.84209013,553,57.176658134352294,37.35042138878411
-3.911973,7.1525574e-07,-1.6344522,0.031506434,258.76425,0.00050469546,258.89706,33.20315,15.695841,3.1575913,410.7062,3.9120230054281455,33.084156,0.41710505,-3.911973,42.998663655634246,-10.0,0.0,554000,6.492663904093206,553,42.998663655634246,0.32907802,2.0,1000.0,3.91183,360.867,-0.38571492,5.372724,0.6241033,1000.0,0.82803714,1.4848697045817971,-1.755476,1.055691,1000,-3.850902,360.372,0.75438166,3.5690875,-0.34613922,18.471885564837105,34697.01863298006,1000,-3.9119723,0.9544813521206379,410.42065,0.0,-1.8565559,554,57.176658134352294,42.998663655634246
-3.911973,7.1525574e-07,-1.5056627,-0.0012538377,276.56418,0.0004932002,276.9602,32.72064,14.56492,3.2590437,416.1659,3.9120230054281455,32.879692,0.389573,-3.911973,44.311287255648764,-10.0,0.0,555000,6.396301950328052,554,44.311287255648764,0.60693645,1.1777825,1000.0,3.9119642,365.3324,-0.3855945,5.400335,0.44336793,1000.0,0.8282201,1.619053584523499,-1.8315609,0.97506803,1000,-5.090252,364.3708,0.6529291,2.7965746,-0.6264931,-2.058798705389554,34705.884897938,1000,-3.9119723,0.9575249347835779,415.27338,0.0,-3.0864477,555,57.176658134352294,44.311287255648764
-3.911973,7.1525574e-07,-1.7217695,0.08227624,260.19543,0.0005268759,259.5942,32.841774,13.785805,3.2071433,411.3829,3.9120230054281455,33.10301,0.38627037,-3.911973,47.79666270283338,-10.0,0.0,556000,6.532938923686743,555,47.79666270283338,0.48279282,1.1655104,1000.0,3.9118738,362.0454,-0.3796551,5.770203,0.47068304,1000.0,0.8681241,1.521454680711031,-1.8493829,0.97205174,1000,-3.821102,361.93933,0.70482975,3.241428,0.26672894,15.56962576772318,34714.877129890025,1000,-3.9119723,0.96228092815727,411.42944,0.0,-1.139564,556,57.176658134352294,47.79666270283338
-3.911973,7.1525574e-07,-1.628428,-0.028628087,263.7868,0.00048248374,264.16428,29.773474,17.683737,3.2149646,405.4501,3.9120230054281455,29.694092,0.40770295,-3.911973,38.731009772120295,-10.0,0.0,557000,6.490696135908365,556,38.731009772120295,1.0344043,1.2429698,1000.0,3.9119496,363.45813,-0.3739354,5.8116994,0.681511,1000.0,0.8112326,1.4928757632151246,-1.8582056,1.1213135,1000,-3.3353748,362.55023,0.69700825,3.7650325,-0.8292091,0.03596568606732924,34723.969419651665,1000,-3.9119723,0.9878068640828133,402.77585,0.0,-1.6571589,557,57.176658134352294,38.731009772120295
-3.911973,7.1525574e-07,-1.766515,0.06761911,283.28806,0.00046383147,282.00018,32.67634,12.884521,3.2597005,489.25842,3.9120230054281455,32.37161,0.4136996,-3.911973,40.81217011147106,-10.0,0.0,558000,6.470128140412271,557,40.81217011147106,0.46254423,1.4284458,1000.0,3.9119573,368.12643,-0.34868655,5.4822073,0.41675544,1000.0,0.79395276,1.62133863940835,-1.9006405,0.8875116,1000,-3.4210052,368.45465,0.65227234,2.90404,0.7740575,-10.88658261743185,34732.91453501023,1000,-3.9119723,0.9506654627621174,490.55597,0.0,-0.33910942,558,57.176658134352294,40.81217011147106
-3.911973,7.1525574e-07,-1.5546842,0.0371985,265.56616,0.000513357,262.9796,31.582438,15.476373,3.3054228,447.71545,3.9120230054281455,31.535517,0.40984708,-3.911973,45.6106081452361,-10.0,0.0,559000,6.339896333403885,558,45.6106081452361,0.7158903,1.9178927,1000.0,3.9119685,367.08856,-0.38685584,5.3678718,0.8360575,1000.0,0.84124804,1.5397423170506954,-1.8179328,1.134389,1000,-2.8585079,366.70172,0.6065504,3.6253672,-0.21305592,4.131733975895321,34741.56308839563,1000,-3.9119723,0.9156263154000044,444.7653,0.0,-2.6337314,559,57.176658134352294,45.6106081452361
-3.911973,7.1525574e-07,-1.5869309,0.033659916,255.28694,0.0004932046,255.6907,29.183027,14.058766,3.274013,412.12253,3.9120230054281455,29.305387,0.39823458,-3.911973,33.226505226917496,-10.0,0.0,560000,6.435587649233639,559,33.226505226917496,0.3442015,1.2143998,1000.0,3.911465,365.17178,-0.35946074,5.727251,0.41230068,1000.0,0.83514863,1.400402574799955,-1.9350526,1.03851,1000,-4.225527,364.59326,0.6379598,2.8396845,-0.16816661,-15.331148849526919,34750.42495281156,1000,-3.9119723,0.9472188139334321,409.99142,0.0,-5.0477266,560,57.176658134352294,33.226505226917496
-3.911973,7.1525574e-07,-1.6486247,0.13642626,264.964,0.00048032214,263.75842,34.056885,15.459144,3.3664346,413.22943,3.9120230054281455,34.103275,0.39283863,-3.911973,37.621232789844,-10.0,0.0,561000,6.7344112284481525,560,37.621232789844,0.363108,0.94332826,1000.0,3.911926,364.1429,-0.3546434,5.5656657,0.51439565,1000.0,0.81359583,1.4829102363437414,-1.8299037,0.96837264,1000,-3.3781886,363.78983,0.5455383,3.1899443,-0.098906614,37.64057018831128,35311.50472685415,1000,-3.9119723,1.0181660894304514,412.16934,0.0,-1.6094627,561,57.176658134352294,37.621232789844
-3.911973,7.1525574e-07,-1.6024193,0.10814008,262.18185,0.0004932772,261.74808,31.690678,18.873951,3.3532863,413.49554,3.9120230054281455,31.737993,0.42647916,-3.911973,22.1636486014678,-10.0,0.0,562000,6.1335489666089416,561,22.1636486014678,0.43861347,1.3051946,1000.0,3.9119658,364.70544,-0.3553099,5.837803,0.6000071,1000.0,0.8165357,553.3269286584109,-1.8708832,0.93930364,1000,-2.9770806,364.46442,0.558687,2.6175437,-0.08720915,12.157290115679205,35319.97514085099,1000,-3.9119723,0.8831747518852353,414.66174,0.0,-1.6550689,562,57.176658134352294,22.1636486014678
-3.911973,7.1525574e-07,-1.7653916,0.066344835,282.72568,0.00047617953,284.46777,28.366636,13.634164,3.289224,418.97733,3.9120230054281455,28.431555,0.41686714,-3.911973,25.30666403169578,-10.0,0.0,563000,6.30094775184989,562,25.30666403169578,0.67964137,1.2113004,1000.0,3.9119327,365.08713,-0.42312124,5.2934837,0.44257763,1000.0,0.7714581,1.4580943817272782,-1.8347117,0.88388586,1000,-3.0755782,365.46365,0.6227491,2.7694721,0.7413547,17.969039917657913,35328.679353944026,1000,-3.9119723,0.9159572003409266,417.1314,0.0,-0.6795707,563,57.176658134352294,25.30666403169578
-3.911973,7.1525574e-07,-1.703649,0.12749356,256.7512,0.0005065706,257.29034,34.55625,14.676867,3.2785788,449.73407,3.9120230054281455,34.570786,0.39988706,-3.911973,28.055491056352686,-10.0,0.0,564000,6.2752762865275145,563,28.055491056352686,0.39912814,1.0735314,1000.0,3.91197,367.1519,-0.37892124,5.579523,0.6474627,1000.0,0.83270377,1.5031245509162545,-1.9218822,1.214637,1000,-2.6060266,366.2777,0.6333945,2.9294243,-0.7495069,-9.629132402699886,35337.43400083203,1000,-3.9119723,0.928714282810688,448.49203,0.0,-6.170747,564,57.176658134352294,28.055491056352686
-3.911973,7.1525574e-07,-2.1475415,0.09908865,243.01393,0.00067783444,232.77423,32.457764,19.626778,2.9228344,416.6657,3.9120230054281455,32.13149,0.45580262,-3.911973,16.51896220719517,-10.0,0.0,565000,6.461693342775106,564,16.51896220719517,1.8118641,1.7860808,1000.0,3.9119499,366.27167,-0.3639567,5.4976325,1.6125689,1000.0,1.002811,1.5482308054342866,-1.8937039,3.0391393,1000,-11.504894,367.01437,0.9891386,4.393559,1.5559889,-8.88676512619462,35346.49595393427,1000,-3.9119723,0.9615465430542827,414.4317,0.0,-26.559544,565,57.176658134352294,16.51896220719517
-3.911973,7.1525574e-07,-1.5429916,0.024884403,283.8033,0.0004795688,282.90125,30.052721,13.783982,3.2108872,411.1791,3.9120230054281455,30.239035,0.4065228,-3.911973,21.992990611712298,-10.0,0.0,566000,6.367290827445686,565,21.992990611712298,0.5804705,1.16715,1000.0,3.9113686,365.00525,-0.36799547,5.204219,1.0157924,1000.0,0.81107134,1.6436740960925817,-1.7726288,1.1557635,1000,-3.370675,364.92346,0.70108575,3.455095,0.3459109,10.10619645445574,35355.19345085323,1000,-3.9119723,0.933787751942873,409.53638,0.0,-3.8262987,566,57.176658134352294,21.992990611712298
-3.911973,7.1525574e-07,-1.6539586,0.10260059,276.45508,0.00056105695,275.9137,34.152985,14.923426,3.0347688,439.28967,3.9120230054281455,34.194214,0.41927168,-3.911973,20.303784556185153,-10.0,0.0,567000,6.270253566093743,566,20.303784556185153,0.5908418,1.0966374,1000.0,3.9118829,360.69955,-0.3503449,5.905703,1.1512903,1000.0,0.9016966,1.405823209322989,-1.9388304,1.523439,1000,-3.6247463,361.0306,0.8772042,4.033035,0.9103065,-19.64747278345875,35364.00852772221,1000,-3.9119723,0.9234020002186298,440.33124,0.0,-7.539613,567,57.176658134352294,20.303784556185153
-3.911973,7.1525574e-07,-1.5485421,0.014511503,268.07935,0.00045249553,270.14215,28.313803,15.051512,3.1236663,407.53137,3.9120230054281455,28.255363,0.4372386,-3.911973,32.005751104252255,-10.0,0.0,568000,6.465452725067735,567,32.005751104252255,1.1798607,1.1054051,1000.0,3.9119277,365.1197,-0.32448506,6.01995,0.67429185,1000.0,0.77994365,1.6246498581022024,-2.1303947,1.244056,1000,-3.6722226,365.6745,0.7883067,2.4394526,1.1371386,-17.584581430661203,35372.98437939957,1000,-3.9119723,0.9563904022797942,409.53183,0.0,-2.2901578,568,57.176658134352294,32.005751104252255
-3.911973,7.1525574e-07,-1.6937777,-0.011954283,216.94574,0.0005189914,215.4052,34.168907,16.878946,3.1865673,413.3289,3.9120230054281455,34.010384,0.43509123,-3.911973,23.294460691152764,-10.0,0.0,569000,6.468628170900047,568,23.294460691152764,0.4533774,1.5172368,1000.0,3.9119654,361.0304,-0.34945437,5.638624,0.6416823,1000.0,0.8523012,1.571293942630291,-1.8837857,1.0690943,1000,-3.6060758,360.99554,0.7254058,2.5466304,0.62829876,33.81204836552739,35381.711001005955,1000,-3.9119723,0.9631288750097156,412.81232,0.0,-1.5335002,569,57.176658134352294,23.294460691152764
-3.911973,7.1525574e-07,-1.7710463,0.04857029,277.1025,0.00047367447,272.1223,28.158842,15.907746,3.3118272,423.803,3.9120230054281455,27.96302,0.4085963,-3.911973,33.595445564654156,-10.0,0.0,570000,6.382493952289224,569,33.595445564654156,0.76522565,1.02546,1000.0,3.9119663,363.47137,-0.37631857,5.2226024,0.4327276,1000.0,0.7977613,1.301176537759602,-1.6852832,0.80410874,1000,-2.8385873,363.87207,0.60014594,2.7846062,1.0671253,2.784793188079482,35390.505662914366,1000,-3.9119723,0.9333858182653785,420.48843,0.0,0.37220812,570,57.176658134352294,33.595445564654156
-3.911973,7.1525574e-07,-1.7513049,-0.002050965,290.1805,0.0005842135,288.11374,31.244583,13.817786,3.1667953,498.8915,3.9120230054281455,30.963213,0.43046102,-3.911973,24.14874819040754,-10.0,0.0,571000,6.144045110791922,570,24.14874819040754,0.7232933,1.1673319,1000.0,3.911973,365.1899,-0.3814645,5.4311385,0.6031255,1000.0,0.91521096,1.4950846079736948,-1.8884053,1.133833,1000,-5.626244,365.169,0.7451777,3.578437,0.4230659,13.952872163808054,35911.046520114876,1000,-3.9119723,0.9072916507720947,502.83994,0.0,-4.7962284,571,57.176658134352294,24.14874819040754
-3.911973,7.1525574e-07,-1.6448376,0.0011982266,270.9558,0.0005458971,271.01645,33.566376,17.778103,3.2670383,449.10513,3.9120230054281455,33.628166,0.41625175,-3.911973,19.97141604196516,-10.0,0.0,572000,6.671940791420639,571,19.97141604196516,0.6507393,1.5108905,1000.0,3.9119692,362.6485,-0.37974593,6.5262537,0.5663557,1000.0,0.87995464,513.4853932978585,-2.1088316,0.86975414,1000,-3.0619178,362.63223,0.6449347,4.265434,0.5999566,17.699673120082807,35920.32932558842,1000,-3.9119723,0.9986516004428267,446.44333,0.0,-0.07969618,572,57.176658134352294,19.97141604196516
-3.911973,7.1525574e-07,-1.6536605,0.012290876,266.77,0.00058214914,266.28812,29.421455,15.801577,3.2848833,408.2599,3.9120230054281455,29.35555,0.41518658,-3.911973,13.721134081314684,-10.0,0.0,573000,6.379820462316275,572,13.721134081314684,0.47849596,1.1586651,1000.0,3.9119723,368.9471,-0.42092466,5.7811275,0.6443055,1000.0,0.9025463,1.6236337330192327,-1.9385223,0.8553741,1000,-4.013662,368.06305,0.62708974,2.598205,-0.9432198,-3.77575971821408,35929.240293521434,1000,-3.9119723,0.9426417900249362,407.4193,0.0,0.124931574,573,57.176658134352294,13.721134081314684
-3.911973,7.1525574e-07,-1.4985754,-0.015492358,291.73703,0.00059523503,290.3296,29.796934,16.006262,3.4164152,423.12503,3.9120230054281455,29.92551,0.38128325,-3.911973,10.346977024125056,-10.0,0.0,574000,6.393363187089562,573,10.346977024125056,0.39196503,2.0,1000.0,3.911958,368.64404,-0.3942235,5.6325254,0.28723466,1000.0,0.9431017,1.5812654634937644,-1.8929112,0.7720794,1000,-13.147149,367.78015,0.49555764,4.4871264,-0.6437584,-19.458812410042203,35938.04001631029,1000,-3.9119723,0.9524748688563704,420.48682,0.0,0.6373768,574,57.176658134352294,10.346977024125056
-3.911973,7.1525574e-07,-1.6979296,-0.011998103,278.40158,0.0005170544,279.1035,28.965061,15.019364,3.3672,415.6085,3.9120230054281455,29.060568,0.39171377,-3.911973,44.55820146975224,-10.0,0.0,575000,6.58701688144356,574,44.55820146975224,0.7357868,1.0227604,1000.0,3.911973,367.9062,-0.3957821,5.6925797,0.51555836,1000.0,0.8508123,1.475458717904985,-1.9941341,0.90203255,1000,-4.939631,368.02655,0.544773,4.072874,0.7829063,14.076118906230484,35947.18942285143,1000,-3.9119723,0.9784781895577908,413.31876,0.0,-2.9695673,575,57.176658134352294,44.55820146975224
-3.911973,7.1525574e-07,-1.8352659,0.026710391,270.75565,0.00052641646,268.80328,30.226408,16.317015,3.3399458,442.69138,3.9120230054281455,30.089792,0.40875214,-3.911973,15.616619365196676,-10.0,0.0,576000,6.5977467047050595,575,15.616619365196676,0.6116817,1.2138765,1000.0,3.9119713,366.99863,-0.37002292,5.6839366,0.3968582,1000.0,0.8649418,1.592702904716134,-1.9240412,0.8098598,1000,-2.817447,366.17194,0.5720271,3.430583,-0.59715265,5.322633297873621,35956.287953866646,1000,-3.9119723,0.9616903169080615,440.12573,0.0,-0.21924925,576,57.176658134352294,15.616619365196676
-3.911973,7.1525574e-07,-1.7747146,0.037361547,267.69034,0.0006862766,267.7366,28.388262,14.3652315,3.3955984,467.13498,3.9120230054281455,28.37977,0.42014694,-3.911973,9.73676105515711,-10.0,0.0,577000,6.231713607907295,576,9.73676105515711,0.532097,2.0,1000.0,3.9119725,368.3465,-0.42905653,5.152946,0.4194641,1000.0,1.0052582,1.5479444656521082,-1.7557306,0.7660006,1000,-7.015676,368.25998,0.51637447,4.5886207,0.2598723,27.522949882022843,35965.05493765697,1000,-3.9119723,0.9110716180875897,472.64438,0.0,-0.00640893,577,57.176658134352294,9.73676105515711
-3.911973,7.1525574e-07,-1.6086165,-0.018063864,270.3561,0.00055351877,270.78174,33.708817,18.147623,3.0854652,446.12082,3.9120230054281455,33.79008,0.41814804,-3.911973,30.60963626522836,-10.0,0.0,578000,6.244796059094369,577,30.60963626522836,0.62451863,1.6885608,1000.0,3.9119704,365.16907,-0.3698649,5.5296335,0.76245636,1000.0,0.8916632,1.6309677390381694,-1.9016082,1.5821615,1000,-6.514217,364.5675,0.82650775,3.4520788,-0.20045343,8.810409380388286,35973.907815564424,1000,-3.9119723,0.9126963894814253,445.48624,0.0,-9.220464,578,57.176658134352294,30.60963626522836
-3.911973,7.1525574e-07,-1.6007018,0.022355314,273.767,0.0005248533,273.32364,29.891094,16.021326,3.2870955,416.8526,3.9120230054281455,29.797243,0.39202738,-3.911973,39.34955159388713,-10.0,0.0,579000,6.764963093213737,578,39.34955159388713,1.1097286,1.3081597,1000.0,3.9119122,366.5776,-0.40943986,5.287148,0.49052548,1000.0,0.85315895,1.6931298477575183,-1.8460163,0.98842174,1000,-6.4632626,365.06732,0.6248777,3.7144942,-1.3442711,-9.980128292414646,35983.11675678566,1000,-3.9119723,1.0021724607795477,414.43362,0.0,-1.6995292,579,57.176658134352294,39.34955159388713
-3.911973,7.1525574e-07,-1.6704144,0.07633475,232.33011,0.0005701815,231.84874,32.23165,13.039738,3.17042,425.34076,3.9120230054281455,32.32109,0.41671526,-3.911973,13.489727404145032,-10.0,0.0,580000,6.380512175150216,579,13.489727404145032,0.4822785,1.1897585,1000.0,3.911973,366.36298,-0.35960132,5.7570024,0.4582742,1000.0,0.9119052,1.4449812807142735,-2.0449305,1.1407874,1000,-3.079638,366.10065,0.74155295,3.5246332,0.2598434,7.7582163417012175,35992.089881856926,1000,-3.9119723,0.9322612741962075,424.8802,0.0,-4.9435415,580,57.176658134352294,13.489727404145032
-3.911973,7.1525574e-07,-1.5628884,-0.011962881,286.91315,0.0005249013,286.52603,27.936548,14.5233555,3.2432508,448.04425,3.9120230054281455,28.061207,0.39909866,-3.911973,43.0452740688576,-10.0,0.0,581000,6.40154037065804,580,43.0452740688576,0.89404225,1.1598048,1000.0,3.9119215,370.13074,-0.36215347,5.483683,0.6564481,1000.0,0.87133497,1.6829011533409357,-1.962805,1.4967448,1000,-2.8771603,369.3687,0.6687224,3.4810085,-0.76814884,4.32666420572402,36513.1405003611,1000,-3.9119723,0.9403263526037335,446.61682,0.0,-7.2250986,581,57.176658134352294,43.0452740688576
-3.911973,7.1525574e-07,-1.5831437,-0.007042098,245.79813,0.00052737904,245.73286,35.720154,13.450641,3.3238454,444.60056,3.9120230054281455,35.89155,0.38460785,-3.911973,50.31623534124641,-10.0,0.0,582000,6.6276220651343465,581,50.31623534124641,1.0256295,1.5996689,1000.0,3.9119341,366.3718,-0.37131387,5.6799593,0.40280345,1000.0,0.8768758,513.6929133338854,-1.9465791,1.0108932,1000,-3.081761,365.34113,0.5881274,3.2258637,-0.9144372,26.544230718937737,36522.186797983944,1000,-3.9119723,0.9614731725305319,443.6332,0.0,-1.7585578,582,57.176658134352294,50.31623534124641
-3.911973,7.1525574e-07,-1.5190175,-0.0017429525,283.3618,0.0004957524,283.16608,29.303293,12.90818,3.267238,442.77875,3.9120230054281455,29.226265,0.39366454,-3.911973,43.93274807204609,-10.0,0.0,583000,6.440721985884011,582,43.93274807204609,0.62751794,1.2010572,1000.0,3.911647,366.45547,-0.37856364,5.56576,0.47859955,1000.0,0.832598,1.4607924604788423,-1.9650064,0.94045836,1000,-3.4235716,366.92404,0.644735,2.4964714,0.9275625,-19.773307450571483,36531.083173535764,1000,-3.9119723,0.9290666431188583,442.9538,0.0,-1.9714389,583,57.176658134352294,43.93274807204609
-3.911973,7.1525574e-07,-2.0106096,0.033223517,273.35114,0.000534624,270.3757,32.77196,17.853098,3.1843438,412.96463,3.9120230054281455,32.37781,0.40949893,-3.911973,41.56233063425062,-10.0,0.0,584000,6.513712119311094,583,41.56233063425062,0.48477033,2.0,1000.0,3.9119616,364.28406,-0.37826738,5.677888,0.3852895,1000.0,0.87026924,1.5399131858721375,-1.9284396,1.0147307,1000,-4.517745,363.78616,0.72762907,3.7968385,-0.32882047,6.297492053362646,36540.2731897654,1000,-3.9119723,0.9452139940112829,414.08707,0.0,-0.8951583,584,57.176658134352294,41.56233063425062
-3.911973,7.1525574e-07,-1.8755857,0.029516023,273.3768,0.00051671587,273.77206,33.41148,13.517336,3.308394,476.3593,3.9120230054281455,33.359966,0.4180253,-3.911973,30.651034979205342,-10.0,0.0,585000,6.228597330860794,584,30.651034979205342,0.27319697,1.3486142,1000.0,3.9118724,368.0799,-0.39008167,5.1212206,0.28711316,1000.0,0.8400307,1.7280709818005562,-1.7521904,0.82662004,1000,-4.339705,367.3586,0.60357916,2.5807276,-0.49063072,18.503827642411583,36548.783864369616,1000,-3.9119723,0.8959811851382256,473.80698,0.0,0.57798624,585,57.176658134352294,30.651034979205342
-3.911973,7.1525574e-07,-1.9095877,0.036217466,262.84457,0.00056321453,262.12747,33.62848,13.873996,3.2534335,419.56253,3.9120230054281455,33.534004,0.42598072,-3.911973,37.07591360549662,-10.0,0.0,586000,6.395405394025147,585,37.07591360549662,0.3380192,2.0,1000.0,3.9119704,364.48846,-0.3681858,5.088467,0.34283584,1000.0,0.8989422,1.3888445366173983,-1.7902181,1.0146096,1000,-4.6293364,364.0187,0.6585396,4.494239,0.02549795,0.9373490790675244,36557.67487469409,1000,-3.9119723,0.9367634719237685,417.7029,0.0,-1.0453815,586,57.176658134352294,37.07591360549662
-3.911973,7.1525574e-07,-1.6377413,0.039408963,296.61377,0.0005077639,296.89056,28.729689,16.89152,3.2005088,404.09406,3.9120230054281455,28.948938,0.4071746,-3.911973,34.4880355806416,-10.0,0.0,587000,6.607220148667693,586,34.4880355806416,0.51297843,1.1821735,1000.0,3.911922,367.5309,-0.3959087,5.6460366,0.5760654,1000.0,0.8315286,1.5767926583066583,-1.9613575,1.3212054,1000,-2.5923257,367.1188,0.71146417,3.7579803,0.1126104,7.584067102843919,36566.79281022679,1000,-3.9119723,0.9813160467892885,402.98077,0.0,-7.6755667,587,57.176658134352294,34.4880355806416
-3.911973,7.1525574e-07,-1.700858,0.068920106,258.56076,0.0005164079,257.23563,30.763819,15.738879,3.2782211,426.4626,3.9120230054281455,30.610622,0.42617977,-3.911973,34.40648332695255,-10.0,0.0,588000,6.336417650803924,587,34.40648332695255,0.6012534,1.9405712,1000.0,3.911973,366.77258,-0.40347645,5.267764,0.45570785,1000.0,0.8268273,1.5432631438598037,-1.8033448,0.87342125,1000,-3.1425896,365.86102,0.6337518,2.8281467,-1.036404,16.485245171301226,36575.58369517885,1000,-3.9119723,0.9267110573127866,425.38248,0.0,-0.566339,588,57.176658134352294,34.40648332695255
-3.911973,7.1525574e-07,-1.619464,0.06770094,281.18454,0.00048241863,281.69778,26.426218,15.288089,3.4069672,442.23752,3.9120230054281455,26.425093,0.39249843,-3.911973,42.577880759890945,-10.0,0.0,589000,6.505403205752373,588,42.577880759890945,0.62842584,1.0543755,1000.0,3.9119503,370.12506,-0.39270937,5.5115986,0.35703525,1000.0,0.80745155,1.5277514616027474,-1.8712173,0.7931059,1000,-2.6068823,370.61652,0.50500584,3.5018613,0.87686944,15.993609995430043,36584.58398995455,1000,-3.9119723,0.9713591691106558,441.7446,0.0,0.28077245,589,57.176658134352294,42.577880759890945
-3.911973,7.1525574e-07,-1.7178339,0.008116245,276.97614,0.00047947007,275.51877,31.170813,13.359604,3.3544073,419.10532,3.9120230054281455,30.891932,0.3981721,-3.911973,30.141113852574204,-10.0,0.0,590000,6.380158173851669,589,30.141113852574204,0.8044839,0.78005,1000.0,3.9119403,363.4026,-0.38690346,5.503004,0.4589524,1000.0,0.8066219,1.5229033743962646,-1.8899887,0.7697762,1000,-3.2088683,363.48083,0.5575657,3.2340462,0.5042637,15.317077551065436,36593.3026088113,1000,-3.9119723,0.9276409195736051,418.19046,0.0,-1.5246234,590,57.176658134352294,30.141113852574204
