best_single_option_policy/episode-length-std,gmm-log-w-min,gmm-mus-std,vf-avg,best_single_option_policy/return-min,gmm-log-w-std,log_p_z-std,discriminator_reward-min,vf-loss,qf-max,gmm-log-sigs-min,epoch,best_single_option_policy/return-std,discriminator_reward-max,max-path-return,log_p_z-max,discriminator-loss,gmm-log-w-max,discriminator_reward-avg,best_single_option_policy/return-max,best_single_option_policy/episode-length-min,policy-reg-loss,z-entropy,path-length,log_p_z-avg,best_single_option_policy/episode-length-max,qf-std,gmm-log-sigs-max,qf-min,vf-max,gmm-log-w-mean,time-total,gmm-mus-mean,bellman-error,vf-std,qf-avg,log_p_z-min,pool-size,gmm-log-sigs-std,discriminator_reward-std,gmm-log-sigs-mean,episodes,time-sample,best_single_option_policy/return-average,best_single_option_policy/episode-length-avg,last-path-return,vf-min,time-train,kl-surrogate-loss,time-eval,gmm-mus-min,gmm-mus-max
0.0,-0.3434301,0.029145926,1385.7086,28.22976095922835,0.3272138,7.1525574e-07,-6.764846,0.5152191,1379.8577,-0.5757126,446,0.0,2.6531827,46.46508965458627,-3.911973,3.4323304,0.42521432,0.47964257,28.22976095922835,1000,5.034426e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.868644,0.31552026,1360.1855,1393.8164,0.052459802,24624.652623726055,-0.0009979063,0.11211747,5.0137405,1371.55,-3.911973,447000,0.29326794,1.1457515,-0.11760934,447,0.8456171220168471,28.22976095922835,1000.0,19.50573170884303,1371.8832,5.779822524636984,-0.755199,1.3827114840969443,-0.11659628,0.07477611
0.0,-0.3521939,0.027638312,1385.9597,34.07408752968575,0.33064657,7.1525574e-07,-2.0954676,0.342314,1381.1986,-0.53971654,447,0.0,3.8771749,46.46508965458627,-3.911973,3.388818,0.42407924,0.52315515,34.07408752968575,1000,5.0129765e-05,3.9120230054281455,1000.0,-3.9119723,1000,3.9010935,0.31802395,1363.2924,1394.408,0.05142437,24632.812061903067,-0.0013915485,0.084727146,3.8803313,1372.2375,-3.911973,448000,0.29373297,1.0422431,-0.1149552,448,0.8424273943528533,34.07408752968575,1000.0,8.696753052240645,1376.2871,5.718307315371931,0.061529618,1.3979714149609208,-0.09345836,0.10911204
0.0,-0.34782517,0.028769052,1385.7415,25.106485572037457,0.33228648,7.1525574e-07,-2.0278115,0.2671811,1381.2891,-0.55824167,448,0.0,3.6930315,46.46508965458627,-3.911973,3.221339,0.4329347,0.69063413,25.106485572037457,1000,4.9842198e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.2506976,0.3218214,1358.1382,1393.6368,0.05091154,24640.571397423744,0.0002753568,0.07986628,4.2271967,1372.1909,-3.911973,449000,0.29209313,0.9656897,-0.11635406,449,0.818373441696167,25.106485572037457,1000.0,14.68628460777901,1370.7284,5.586497717536986,0.7177095,1.5953025575727224,-0.10150707,0.103042565
0.0,-0.33939552,0.028892195,1385.8574,35.137560024987096,0.31955326,7.1525574e-07,-1.7648726,0.64039695,1380.227,-0.5591504,449,0.0,3.831118,46.46508965458627,-3.911973,3.3858645,0.42275864,0.5261083,35.137560024987096,1000,4.9886232e-05,3.9120230054281455,1000.0,-3.9119723,1000,3.8844812,0.31691867,1363.5598,1393.3661,0.053528856,24648.746402505785,0.0013793125,0.18043742,3.9006362,1372.351,-3.911973,450000,0.2916928,0.9126012,-0.11769083,450,0.8607326233759522,35.137560024987096,1000.0,-8.59829687972434,1375.4926,5.8783831195905805,0.73812026,1.3584711411967874,-0.10790349,0.103815295
0.0,-0.34192443,0.030050531,1386.6174,28.40805362931126,0.31563175,7.1525574e-07,-2.5259314,1.1189775,1378.5812,-0.54411185,450,0.0,3.029128,46.46508965458627,-3.911973,3.462667,0.42237914,0.44930568,28.40805362931126,1000,5.031834e-05,3.9120230054281455,1000.0,-3.9119723,1000,3.9733245,0.31609833,1357.0168,1394.2002,0.052929364,25141.625864855945,-0.0020284522,0.3159352,3.868866,1371.6349,-3.911973,451000,0.29215485,0.9329274,-0.11989603,451,0.8433180581778288,28.40805362931126,1000.0,26.191953769944988,1373.6672,5.72648367844522,-2.713035,1.4367641052231193,-0.10492103,0.09720234
0.0,-0.33299446,0.029306646,1386.169,29.468180305957077,0.3170722,7.1525574e-07,-2.3661032,0.19039941,1381.1238,-0.5470528,451,0.0,3.2436867,46.46508965458627,-3.911973,3.4533372,0.4060952,0.458636,29.468180305957077,1000,5.0203344e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.096931,0.31548774,1361.6182,1394.3513,0.052418776,25149.99958489742,0.00089675124,0.047095463,4.053854,1372.242,-3.911973,452000,0.2924197,0.7819956,-0.11848086,452,0.8572406182065606,29.468180305957077,1000.0,-6.678425336554978,1375.3425,5.864196724258363,-0.42961225,486.3161797299981,-0.07568155,0.11467133
0.0,-0.3356106,0.028945906,1385.5317,27.280749682145725,0.33210018,7.1525574e-07,-1.2468729,0.270581,1381.7639,-0.5477736,452,0.0,3.8118443,46.46508965458627,-3.911973,3.2401822,0.4449581,0.67179096,27.280749682145725,1000,5.0035997e-05,3.9120230054281455,1000.0,-3.9119723,1000,3.8931293,0.31969514,1364.0629,1395.2284,0.051449485,25158.281511306763,0.002815712,0.081262976,3.9031923,1372.2997,-3.911973,453000,0.29303858,0.8942802,-0.11556198,453,0.8425686107948422,27.280749682145725,1000.0,2.819579804410664,1376.8682,5.858385084196925,1.4031541,1.6551515460014343,-0.09003728,0.108697616
0.0,-0.33385643,0.030406395,1385.3824,30.870600404873386,0.31803823,7.1525574e-07,-1.9671769,0.16812888,1381.1638,-0.579484,453,0.0,2.9693131,46.46508965458627,-3.911973,3.4529152,0.423138,0.459058,30.870600404873386,1000,5.0282702e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.8884525,0.31892583,1358.4049,1395.6923,0.055358715,25166.75982916914,0.0023779678,0.055992905,4.8779373,1371.4641,-3.911973,454000,0.2925082,1.0322295,-0.11863455,454,0.8465241696685553,30.870600404873386,1000.0,6.96497744810495,1373.3948,5.870855431072414,-0.34128797,1.5963286710903049,-0.09128392,0.107906096
0.0,-0.34234792,0.02874985,1386.5278,28.97545747575643,0.3283097,7.1525574e-07,-2.3413258,0.16522983,1383.2386,-0.5632576,454,0.0,2.720139,46.46508965458627,-3.911973,3.544229,0.4548328,0.36774397,28.97545747575643,1000,5.0030558e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.0279756,0.31826144,1360.4153,1396.5988,0.05312171,25175.077597801574,0.00061717426,0.03593557,4.0145335,1372.9825,-3.911973,455000,0.29251,0.9799727,-0.116927624,455,0.8305770996958017,28.97545747575643,1000.0,23.871687096621567,1373.1217,5.81496371794492,0.7244173,1.7742696097120643,-0.09901963,0.119961046
0.0,-0.34621876,0.028779287,1385.5801,31.64150774335739,0.32997397,7.1525574e-07,-1.7880445,0.56285465,1380.0465,-0.5438042,455,0.0,2.7184157,46.46508965458627,-3.911973,3.475958,0.4351597,0.43601495,31.64150774335739,1000,5.051819e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.483504,0.32056156,1360.251,1393.2535,0.051873405,25183.163460041396,-0.0031345359,0.13460241,4.3693213,1371.6975,-3.911973,456000,0.2944086,0.94550496,-0.11628372,456,0.8198336716741323,31.64150774335739,1000.0,-10.613098855353188,1372.914,5.73783116415143,0.14670256,1.6653776559978724,-0.1047564,0.09887725
0.0,-0.3321489,0.029229347,1385.8677,28.716831223113374,0.32796964,7.1525574e-07,-1.5820303,0.3627329,1380.3148,-0.546129,456,0.0,3.148786,46.46508965458627,-3.911973,3.3451452,0.4376486,0.5668275,28.716831223113374,1000,5.0048722e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.667123,0.3177976,1360.1151,1394.1093,0.052933343,25191.40608127322,-0.0020704388,0.09262468,4.5747037,1372.3711,-3.911973,457000,0.29259303,0.8623263,-0.1167395,457,0.8253253903239965,28.716831223113374,1000.0,-1.5165103082882865,1373.6692,5.784343369305134,0.9628596,1.5342908455058932,-0.093496405,0.10661723
0.0,-0.3349203,0.027998604,1386.3375,29.20897525866525,0.3311839,7.1525574e-07,-1.1101904,0.6843343,1381.3682,-0.550873,457,0.0,3.307298,46.46508965458627,-3.911973,3.3654017,0.423792,0.5465714,29.20897525866525,1000,5.0151266e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.4775434,0.3190226,1359.9509,1394.2697,0.051487766,25199.630679555237,-0.00022278732,0.15193167,4.3872304,1372.7446,-3.911973,458000,0.2935387,0.83253133,-0.11555779,458,0.8145100623369217,29.20897525866525,1000.0,-7.758224677187741,1373.7144,5.718610282987356,0.6484512,1.6417178455740213,-0.088895775,0.08594899
0.0,-0.32858536,0.028766874,1386.1686,25.77760388013026,0.32142144,7.1525574e-07,-1.4144549,0.22619015,1382.9429,-0.5444604,458,0.0,2.9758558,46.46508965458627,-3.911973,3.3200407,0.42635882,0.5919322,25.77760388013026,1000,5.0025184e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.0497,0.31767476,1362.1198,1395.9889,0.05566415,25207.653655616567,-0.0048453463,0.053747177,3.9911623,1372.1624,-3.911973,459000,0.2920452,0.88557607,-0.11793628,459,0.8151617906987667,25.77760388013026,1000.0,0.3918852871403857,1375.5258,5.727416088804603,-0.4351365,1.6965947728604078,-0.11822979,0.113183424
0.0,-0.33959866,0.02665023,1386.3076,28.452403605227836,0.323646,7.1525574e-07,-1.4126983,0.24289212,1382.484,-0.55208457,459,0.0,2.694161,46.46508965458627,-3.911973,3.387643,0.43222594,0.5243298,28.452403605227836,1000,4.987701e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.291213,0.32013425,1360.0347,1396.029,0.052200932,25215.961750684306,0.0032938966,0.03294678,4.303527,1372.4932,-3.911973,460000,0.2922981,0.87532246,-0.116596326,460,0.833837365731597,28.452403605227836,1000.0,-0.7260244090878584,1374.7827,5.8101980444043875,0.5361503,1.482530316337943,-0.08104655,0.100945026
0.0,-0.3337475,0.030640049,1386.293,26.357020104810438,0.32782158,7.1525574e-07,-1.5950375,0.2542296,1382.5365,-0.55126584,460,0.0,3.3295512,46.46508965458627,-3.911973,3.3120413,0.4259947,0.59993184,26.357020104810438,1000,5.022438e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.2946754,0.31580892,1361.0374,1394.7108,0.053124405,25714.031913196668,-0.002164022,0.043522514,4.2746897,1372.5308,-3.911973,461000,0.29310587,0.9115761,-0.116594136,461,0.8270525392144918,26.357020104810438,1000.0,9.897498086236704,1374.5267,5.7300030598416924,-0.030768069,1.672242502681911,-0.1421345,0.13747925
0.0,-0.340139,0.031134915,1386.2383,31.149851821189305,0.32653087,7.1525574e-07,-1.8033628,0.21112818,1381.4042,-0.55265164,461,0.0,3.2990446,46.46508965458627,-3.911973,3.269526,0.42656285,0.64244676,31.149851821189305,1000,5.020758e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.40992,0.31490213,1360.1268,1395.8041,0.055175226,25722.243411546573,0.0021392,0.0791637,4.358576,1371.9637,-3.911973,462000,0.2924657,0.94106925,-0.117919594,462,0.810743604786694,31.149851821189305,1000.0,1.9565496755311829,1374.4532,5.824005838483572,-1.0322092,491.5117741385475,-0.11242144,0.115798816
0.0,-0.34115317,0.028371224,1385.5411,27.3281201201497,0.32870868,7.1525574e-07,-1.5862141,0.12304422,1379.8118,-0.5524758,462,0.0,3.524032,46.46508965458627,-3.911973,3.284665,0.44600615,0.6273079,27.3281201201497,1000,5.0069648e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.1732287,0.32382277,1361.3022,1393.6868,0.054987844,25730.088541354053,-0.0014434885,0.041566588,4.125059,1371.6943,-3.911973,463000,0.29253438,0.90146905,-0.117285624,463,0.7958364291116595,27.3281201201497,1000.0,-13.028517670177708,1376.0574,5.435042986646295,0.11667831,1.580489101819694,-0.06921942,0.11003328
0.0,-0.34056297,0.027432293,1386.1355,32.54572021309164,0.32733244,7.1525574e-07,-1.8007622,0.17574039,1383.9745,-0.5490992,463,0.0,3.3766978,46.46508965458627,-3.911973,3.3641756,0.42062527,0.54779756,32.54572021309164,1000,4.991211e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.07206,0.31758523,1359.7229,1397.5824,0.052464396,25738.262289902195,-0.002691274,0.058293946,4.1706257,1372.5957,-3.911973,464000,0.29209247,0.950962,-0.11724514,464,0.8387621464207768,32.54572021309164,1000.0,19.507244970952456,1373.4564,5.664107272401452,0.55817664,1.6251419140025973,-0.115442246,0.08485583
0.0,-0.3423933,0.027696414,1386.6798,32.19790545459369,0.31482294,7.1525574e-07,-1.9314289,0.32866547,1382.1538,-0.5549115,464,0.0,3.2599118,46.46508965458627,-3.911973,3.3339536,0.4148324,0.57801944,32.19790545459369,1000,4.947867e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.553993,0.31693855,1360.6573,1395.5625,0.05372496,25746.38825541176,-0.0018138182,0.100499995,4.454969,1372.5197,-3.911973,465000,0.2899366,0.92894036,-0.11884318,465,0.7960890177637339,32.19790545459369,1000.0,-3.7142131700340557,1375.1163,5.63556176610291,-0.79374015,1.6749218963086605,-0.08983527,0.10897866
0.0,-0.3365529,0.028784364,1385.9309,24.408890144324978,0.32077354,7.1525574e-07,-4.3988285,0.38822785,1381.5154,-0.5484559,465,0.0,2.7715743,46.46508965458627,-3.911973,3.4848435,0.41602877,0.42712942,24.408890144324978,1000,4.9901217e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.2039137,0.31324872,1358.7124,1394.5549,0.05451549,25754.67085431516,-0.0022657337,0.12930152,4.163096,1372.486,-3.911973,466000,0.29163352,0.98979807,-0.11797738,466,0.8125156695023179,24.408890144324978,1000.0,37.86254345483049,1373.1494,5.814600545912981,0.8185513,1.7007610443979502,-0.094131775,0.09686265
0.0,-0.331978,0.027159005,1386.0033,28.151236483526333,0.31768143,7.1525574e-07,-1.8876925,1.3453306,1381.2025,-0.5529583,466,0.0,3.2964838,46.46508965458627,-3.911973,3.458817,0.41662914,0.45315588,28.151236483526333,1000,4.9969076e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.3768115,0.31438985,1360.2869,1394.871,0.054443046,25762.92177073285,0.0027401347,0.32171187,4.2090993,1372.5499,-3.911973,467000,0.2914915,0.98133,-0.119271666,467,0.8126457361504436,28.151236483526333,1000.0,7.941127319012567,1372.7477,5.750302923843265,1.0491016,1.661660524085164,-0.073461816,0.08903255
0.0,-0.3335175,0.028138906,1385.9396,29.307537438803738,0.31788993,7.1525574e-07,-1.646368,0.28971815,1381.9434,-0.55799097,467,0.0,2.653213,46.46508965458627,-3.911973,3.4443858,0.4347047,0.4675874,29.307537438803738,1000,4.9778086e-05,3.9120230054281455,1000.0,-3.9119723,1000,3.793739,0.31292367,1361.7192,1394.4194,0.05473706,25771.16633598227,-0.0035162745,0.08135883,3.7285106,1371.9552,-3.911973,468000,0.29113173,0.8653357,-0.11829755,468,0.8062942931428552,29.307537438803738,1000.0,-10.426040816943367,1376.483,5.695453725755215,-0.611647,1.6933386148884892,-0.07314741,0.09095164
0.0,-0.32682315,0.027027246,1385.7944,18.963888577285026,0.32100582,7.1525574e-07,-1.9686193,0.4464192,1381.4065,-0.5404198,468,0.0,3.1832285,46.46508965458627,-3.911973,3.4238155,0.41981554,0.48815754,18.963888577285026,1000,5.021016e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.311623,0.3210142,1359.7645,1394.7366,0.053485796,25779.28994609788,0.0020299205,0.10582322,4.303049,1372.4702,-3.911973,469000,0.29295146,0.88832,-0.11775051,469,0.7992333639413118,18.963888577285026,1000.0,12.753742496519862,1373.8774,5.714353156276047,1.395839,1.7534475335851312,-0.0943476,0.106843546
0.0,-0.33277887,0.027095737,1385.8118,34.85237578738319,0.31904528,7.1525574e-07,-1.8203688,0.380015,1380.5752,-0.5596191,469,0.0,3.8405397,46.46508965458627,-3.911973,3.290656,0.4244826,0.6213168,34.85237578738319,1000,5.067196e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.0925393,0.32002544,1360.5826,1393.2738,0.05683522,25787.26156001538,-0.0041442006,0.085350096,3.964572,1372.4927,-3.911973,470000,0.29435447,0.96015745,-0.11810163,470,0.7998157953843474,34.85237578738319,1000.0,11.780043520212836,1374.2396,5.616620887070894,1.1015427,1.6097768917679787,-0.08331782,0.11034474
0.0,-0.3395086,0.02937292,1386.0802,31.970107289426117,0.32611036,7.1525574e-07,-1.791028,0.40547138,1381.8641,-0.5457364,470,0.0,2.9862683,46.46508965458627,-3.911973,3.3274987,0.4386173,0.5844742,31.970107289426117,1000,5.00044e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.3632727,0.3142351,1357.3779,1394.143,0.053719744,26251.715842088684,-0.0014623844,0.110291354,4.1899576,1372.3306,-3.911973,471000,0.2922091,0.88575816,-0.11729342,471,0.7954473970457911,31.970107289426117,1000.0,5.003173739788232,1372.1058,5.58657568693161,0.17665595,1.5573631171137094,-0.1400401,0.086534165
0.0,-0.33222538,0.026496563,1386.0532,21.192853404283408,0.32407874,7.1525574e-07,-1.8293972,0.3142467,1384.1506,-0.55795115,471,0.0,3.4893377,46.46508965458627,-3.911973,3.3275456,0.41700566,0.5844277,21.192853404283408,1000,5.0009257e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.3081255,0.31818125,1360.8228,1398.2705,0.053387042,26260.163666815497,0.001708661,0.0749248,4.2359195,1372.2811,-3.911973,472000,0.29255232,0.9256227,-0.11716094,472,0.8132840506732464,21.192853404283408,1000.0,0.33336753308223793,1374.9983,5.960478607565165,0.11202463,458.07687868364155,-0.06782175,0.09413478
0.0,-0.3319206,0.026490172,1386.5989,22.86885144820154,0.32336983,7.1525574e-07,-1.9360223,0.30122757,1380.1204,-0.5456681,472,0.0,3.624075,46.46508965458627,-3.911973,3.4639754,0.4145661,0.44799772,22.86885144820154,1000,4.990084e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.0554686,0.32149673,1359.5211,1394.432,0.052568085,26268.488385695964,-0.0017914429,0.034214713,4.0052714,1372.2285,-3.911973,473000,0.2921825,0.9114323,-0.11715846,473,0.8382943840697408,22.86885144820154,1000.0,21.948390084259547,1375.2594,5.8282547211274505,-1.4410172,1.684402278624475,-0.11323034,0.08144094
0.0,-0.33055693,0.026836162,1385.77,31.4639301897787,0.32543314,7.1525574e-07,-2.0335612,0.39465997,1379.3691,-0.5485224,473,0.0,3.1971204,46.46508965458627,-3.911973,3.4263105,0.41853467,0.48566255,31.4639301897787,1000,5.009527e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.398254,0.3190359,1357.536,1393.1108,0.054775633,26276.626327914186,-0.001320124,0.10756877,4.3608027,1372.1799,-3.911973,474000,0.2931063,0.9031665,-0.11643595,474,0.8005418172106147,31.4639301897787,1000.0,-16.730200808029448,1371.8239,5.731359055265784,0.8775905,1.6654589204117656,-0.0773656,0.10349105
0.0,-0.32583392,0.027488004,1385.1729,33.70689089618932,0.32957417,7.1525574e-07,-1.7459884,0.774603,1379.0156,-0.5429155,474,0.0,2.6137247,46.46508965458627,-3.911973,3.4950354,0.42251498,0.41693753,33.70689089618932,1000,5.00744e-05,3.9120230054281455,1000.0,-3.9119723,1000,3.9083006,0.3141159,1361.6611,1392.4596,0.05321014,26284.70271782577,0.00029981154,0.17489672,3.9196289,1372.2012,-3.911973,475000,0.2925044,0.9236212,-0.117619164,475,0.7908905996009707,33.70689089618932,1000.0,6.165758949039137,1374.1758,5.645385551266372,2.0844045,1.6093827113509178,-0.08576093,0.07602327
0.0,-0.33717975,0.027455365,1386.303,25.642324023530197,0.32245192,7.1525574e-07,-1.5985699,0.18894848,1384.2169,-0.57247835,475,0.0,2.6921353,46.46508965458627,-3.911973,3.4094486,0.4269116,0.5025242,25.642324023530197,1000,4.9921717e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.173717,0.31311563,1360.5562,1399.1644,0.054806825,26292.82944711484,0.0009841433,0.04619486,4.2618637,1372.2377,-3.911973,476000,0.29155874,0.9020938,-0.118668176,476,0.8193136919289827,25.642324023530197,1000.0,-3.030402930950946,1374.3416,5.786650751717389,-0.66069525,1.645507276058197,-0.077660374,0.09406812
0.0,-0.31172338,0.028828846,1385.9856,27.844382448966922,0.3041339,7.1525574e-07,-1.6925731,0.8051747,1382.9048,-0.5536444,476,0.0,3.2227964,46.46508965458627,-3.911973,3.4637907,0.401238,0.44818258,27.844382448966922,1000,5.0396735e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.1646914,0.30673096,1357.3585,1394.7378,0.056292757,26300.94583525788,0.0043362174,0.19395691,4.4075465,1372.6072,-3.911973,477000,0.29124552,0.8842744,-0.12296179,477,0.7964836452156305,27.844382448966922,1000.0,-6.0608283343600275,1372.0804,5.689573699608445,1.0185924,1.5252537624910474,-0.074239306,0.10339817
0.0,-0.3053708,0.029169308,1385.6174,22.930339727779977,0.29886064,7.1525574e-07,-2.896758,0.39909756,1381.3492,-0.5507778,477,0.0,2.8928256,46.46508965458627,-3.911973,3.294051,0.4015157,0.6179221,22.930339727779977,1000,5.037055e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.3041306,0.30712393,1362.6144,1394.7681,0.05524014,26309.07473308686,0.0020317347,0.12885693,4.2035007,1372.1294,-3.911973,478000,0.2911049,0.97456366,-0.12306106,478,0.8047499498352408,22.930339727779977,1000.0,8.599241610751932,1376.3635,5.740679118782282,0.8123426,1.637177724391222,-0.08218856,0.11401823
0.0,-0.30640054,0.028693523,1386.7218,35.87081760754816,0.2992755,7.1525574e-07,-1.6427956,0.32170594,1382.7361,-0.5674409,478,0.0,2.8419094,46.46508965458627,-3.911973,3.2979746,0.39172772,0.61399853,35.87081760754816,1000,5.0539587e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.136399,0.3063743,1361.1312,1397.0782,0.05299803,26317.235304620117,0.0029871678,0.08792754,4.1607203,1372.9536,-3.911973,479000,0.29178077,0.95648336,-0.122926354,479,0.812513436190784,35.87081760754816,1000.0,27.822008603953254,1376.0365,5.728299626149237,0.10611093,1.5927389012649655,-0.07139114,0.14597896
0.0,-0.31133267,0.026897935,1386.2675,35.90129519721381,0.3118708,7.1525574e-07,-3.5058856,0.16746229,1381.7926,-0.56037164,479,0.0,3.8615696,46.46508965458627,-3.911973,3.2969859,0.40092063,0.61498713,35.90129519721381,1000,5.0245202e-05,3.9120230054281455,1000.0,-3.9119723,1000,3.6990716,0.3111236,1365.0575,1395.6853,0.053399675,26325.33238051273,0.0010594893,0.04032506,3.8074453,1372.8142,-3.911973,480000,0.29199645,0.9641925,-0.12043204,480,0.8074818337336183,35.90129519721381,1000.0,-0.7424860626827746,1378.3281,5.7169543309137225,0.97238123,1.624683666974306,-0.091732286,0.07148204
0.0,-0.31505194,0.028251022,1385.1484,25.24498224881412,0.32320738,7.1525574e-07,-1.9098644,0.60063446,1381.1943,-0.5491292,480,0.0,2.7541873,46.46508965458627,-3.911973,3.455785,0.4115822,0.4561879,25.24498224881412,1000,4.9672588e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.7861853,0.3175092,1359.8888,1394.4198,0.052198455,26787.41908099223,-0.00070123916,0.14431536,4.659152,1371.4069,-3.911973,481000,0.29149288,0.9262416,-0.11652665,481,0.8148520095273852,25.24498224881412,1000.0,7.76731214423777,1374.8483,5.763775013387203,0.5642324,1.5806720741093159,-0.07913727,0.096554875
0.0,-0.32988864,0.029194608,1386.0544,27.949450851065627,0.31989327,7.1525574e-07,-1.4761686,0.3858581,1379.2927,-0.5502731,481,0.0,1.8825111,46.46508965458627,-3.911973,3.465353,0.4215324,0.44662005,27.949450851065627,1000,5.01433e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.4975624,0.3167652,1362.1097,1393.7687,0.054865293,26795.630340397358,8.1859645e-05,0.107899554,4.430722,1371.8203,-3.911973,482000,0.29265708,0.77636886,-0.11741428,482,0.7888303594663739,27.949450851065627,1000.0,18.379945116671788,1376.6819,5.77081688400358,-0.7651324,455.5087988534942,-0.10156553,0.10570712
0.0,-0.31439182,0.027572498,1385.6941,37.255391325945276,0.32657415,7.1525574e-07,-5.0001287,0.23087023,1379.5255,-0.5529666,482,0.0,3.164145,46.46508965458627,-3.911973,3.449614,0.41144535,0.46235913,37.255391325945276,1000,5.01315e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.2792068,0.31657583,1361.2037,1393.237,0.054958723,26803.616649991833,-0.0006673511,0.060245782,4.2409267,1371.6641,-3.911973,483000,0.29289353,0.9815718,-0.117114015,483,0.8042541416361928,37.255391325945276,1000.0,43.06837424374311,1375.0042,5.684978334233165,-0.6506431,1.6621675258502364,-0.09963459,0.089049846
0.0,-0.33185595,0.026910275,1385.7979,31.803586988024808,0.32917848,7.1525574e-07,-2.9418573,0.40158767,1382.5128,-0.5537506,483,0.0,3.7601247,46.46508965458627,-3.911973,3.4661078,0.42639872,0.44586518,31.803586988024808,1000,5.0172104e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.2312775,0.31684253,1360.4946,1397.8044,0.05558019,26811.589083807543,0.0038433967,0.1312753,4.019781,1372.082,-3.911973,484000,0.29368258,0.9682952,-0.11556746,484,0.8142842119559646,31.803586988024808,1000.0,11.504003313792051,1375.8403,5.471307209692895,0.17131163,1.5026855086907744,-0.080882445,0.08199074
0.0,-0.3325802,0.029393561,1385.6172,30.76434544246154,0.32641134,7.1525574e-07,-1.9204645,0.7411545,1380.9011,-0.54055524,484,0.0,2.4030528,46.46508965458627,-3.911973,3.4901195,0.42298996,0.4218536,30.76434544246154,1000,5.0120718e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.2639136,0.31632182,1361.8307,1393.2893,0.056338795,26819.666990255937,-0.0008952193,0.17879362,4.029807,1372.2844,-3.911973,485000,0.29284245,0.89128196,-0.11670461,485,0.8113400060683489,30.76434544246154,1000.0,-8.949644919606525,1375.8949,5.76659788005054,0.927784,1.6914905235171318,-0.11886145,0.074248336
0.0,-0.33848667,0.027803253,1386.532,26.31007711189171,0.33022648,7.1525574e-07,-1.4124403,0.19132143,1381.9598,-0.5492892,485,0.0,3.710677,46.46508965458627,-3.911973,3.3548393,0.4173674,0.5571337,26.31007711189171,1000,4.9980237e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.040117,0.31662497,1364.5465,1395.3507,0.053427488,26827.69717273116,-0.00042469963,0.038565464,4.149229,1373.229,-3.911973,486000,0.29289705,0.8976513,-0.11575228,486,0.7923112465068698,26.31007711189171,1000.0,28.001933608659897,1377.2651,5.687786841765046,1.093848,1.5073392717167735,-0.086918205,0.11886972
0.0,-0.3330341,0.025994193,1386.5383,27.35860296068191,0.32742032,7.1525574e-07,-1.5388222,0.17397106,1382.0103,-0.5414458,486,0.0,3.3616805,46.46508965458627,-3.911973,3.380909,0.41909596,0.53106433,27.35860296068191,1000,4.973946e-05,3.9120230054281455,1000.0,-3.9119723,1000,4.159704,0.31639308,1362.0403,1395.675,0.054768585,26835.766587621532,0.00071402325,0.036842257,4.2046676,1372.3342,-3.911973,487000,0.29169467,0.85123974,-0.11711933,487,0.8090433981269598,27.35860296068191,1000.0,7.354460412873949,1376.5787,5.763551702722907,-1.0327978,1.578373745083809,-0.07276903,0.06908167
